序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
138,603871,嘉友国际,13.65,5.57,0.72,270873.0,368749780.0,7.19,13.83,12.9,12.9,12.93,1.73,1.98,16.65,3.23,18673318182.0,18673318182.0,0.0,0.0,26.27,0.81
139,601001,晋控煤业,14.3,5.54,0.75,526163.0,743271054.0,5.68,14.39,13.62,13.68,13.55,1.24,3.14,13.66,1.31,23933910000.0,23933910000.0,-0.07,0.0,27.79,10.68
140,301150,中一科技,42.0,5.53,2.2,219117.0,919447696.23,5.95,43.0,40.63,41.0,39.8,0.83,18.58,319.85,2.77,9795805614.0,4954352088.0,0.12,0.5,108.75,154.7
141,688510,航亚科技,25.67,5.51,1.34,121288.0,317486754.0,12.08,27.0,24.06,24.55,24.33,2.65,4.69,54.18,5.69,6632681547.0,6632681547.0,-0.12,-0.23,11.46,49.07
142,002326,永太科技,17.36,5.47,0.9,725043.0,1247263848.69,7.17,17.69,16.51,16.51,16.46,1.78,8.97,136.61,5.85,16064957801.0,14035532398.0,0.23,0.23,39.77,94.18
143,603130,云中马,41.33,5.43,2.13,59473.0,243628972.0,6.68,41.6,38.98,39.09,39.2,2.44,11.65,79.46,4.21,5683461886.0,2110452389.0,0.07,0.34,33.62,87.44
144,001332,锡装股份,52.33,5.36,2.66,47353.0,239437110.4,7.25,52.48,48.88,49.44,49.67,0.65,17.54,23.57,2.34,5781941700.0,1412910000.0,0.02,0.02,46.42,52.03
145,300815,玉禾田,30.72,5.35,1.56,440845.0,1320297570.94,11.08,31.57,28.34,29.0,29.16,1.68,11.29,19.12,2.85,12244746240.0,11992599798.0,0.03,0.33,48.69,101.84
146,300133,华策影视,9.47,5.34,0.48,1895638.0,1775859209.72,7.9,9.63,8.92,8.96,8.99,1.58,11.68,76.54,2.49,17989075452.0,15374956954.0,0.21,0.32,28.32,31.71
147,300814,中富电路,52.0,5.33,2.63,164768.0,844730027.73,11.1,54.36,48.88,50.3,49.37,0.83,8.61,296.53,6.1,9954366864.0,9954366864.0,-0.1,-0.15,54.07,60.89
148,300715,凯伦股份,12.08,5.32,0.61,116597.0,139597033.82,7.24,12.28,11.45,11.47,11.47,2.23,3.49,88.46,2.46,4566909594.0,4036639222.0,0.0,0.08,23.27,62.8
149,002335,科华数据,73.69,5.29,3.7,498895.0,3613947372.64,7.34,74.99,69.85,71.0,69.99,1.04,10.97,77.98,6.11,37980860681.0,33504827136.0,0.04,-0.01,73.92,155.69
150,600031,三一重工,21.89,5.29,1.1,1450108.0,3141875455.0,5.87,21.94,20.72,20.75,20.79,2.62,1.71,17.78,2.52,185504397910.0,185504397910.0,0.18,0.18,22.09,35.79
151,002497,雅化集团,14.47,5.24,0.72,858448.0,1231533673.92,6.11,14.57,13.73,13.75,13.75,2.56,8.11,61.42,1.57,16677579664.0,15317237890.0,0.07,0.07,26.27,24.1
152,300487,蓝晓科技,56.84,5.16,2.79,77742.0,438427312.05,7.12,57.85,54.0,54.01,54.05,1.61,2.54,32.46,7.42,28855712079.0,17428673735.0,0.0,0.05,17.63,20.25
153,600984,建设机械,3.88,5.15,0.19,533570.0,201656581.0,8.94,3.94,3.61,3.69,3.69,2.1,4.24,-5.45,1.27,4877330429.0,4877330429.0,0.0,0.52,20.5,21.63
154,002718,友邦吊顶,24.34,5.14,1.19,75353.0,184990571.03,13.09,25.47,22.44,22.44,23.15,0.87,13.34,157.5,3.49,3199440158.0,1375353363.0,-0.77,-0.9,57.24,99.02
155,300688,创业黑马,31.94,5.13,1.56,192912.0,606419658.31,6.81,32.25,30.18,30.38,30.38,2.34,13.0,-229.33,12.98,5346100080.0,4739207949.0,-0.09,-0.13,-2.56,-0.22
156,002244,滨江集团,11.5,5.12,0.56,494799.0,556674672.37,6.22,11.6,10.92,10.94,10.94,1.14,1.84,9.66,1.22,35781604735.0,30887842698.0,0.0,0.0,20.17,34.82
157,600165,*ST宁科,4.13,5.09,0.2,73092.0,30186814.0,0.0,4.13,4.13,4.13,3.93,0.55,1.07,-8.27,-28.51,2828569991.0,2828569991.0,0.0,0.0,-12.87,69.96
158,600421,*ST华嵘,8.15,5.03,0.39,6424.0,5235560.0,0.0,8.15,8.15,8.15,7.76,0.11,0.33,-224.67,338.26,1594140000.0,1594140000.0,0.0,0.0,14.15,12.1
159,603261,*ST立航,23.03,5.02,1.1,42086.0,96435142.0,2.96,23.03,22.38,22.6,21.93,5.37,5.43,-20.13,2.66,1794212535.0,1784940657.0,0.0,0.0,18.16,-17.16
160,600696,*ST岩石,6.28,5.02,0.3,73169.0,44775829.0,6.35,6.28,5.9,5.9,5.98,1.33,2.19,-15.5,6.34,2100468027.0,2100468027.0,0.0,0.0,-4.12,-48.94
161,603007,*ST花王,5.02,5.02,0.24,172652.0,86209860.0,3.97,5.02,4.83,4.88,4.78,1.12,3.45,-60.71,9.18,4402018427.0,2509150506.0,0.0,0.0,3.93,-50.1
162,603389,*ST亚振,30.26,5.0,1.44,37860.0,114325205.0,1.32,30.26,29.88,30.0,28.82,1.25,1.44,-120.13,35.08,7950875520.0,7950875520.0,0.0,0.0,78.1,393.64
163,603813,*ST原尚,23.94,5.0,1.14,24156.0,57570931.0,5.61,23.94,22.66,22.66,22.8,1.52,2.69,-46.04,4.5,2514059100.0,2153211480.0,0.0,0.0,81.23,106.56
164,688548,广钢气体,11.76,5.0,0.56,387751.0,457299231.0,9.55,12.23,11.16,11.16,11.2,1.79,5.61,66.01,2.64,15516126607.0,8128617864.0,0.26,0.17,17.6,17.37
165,002868,*ST绿康,27.56,4.99,1.31,38472.0,104817502.7,5.94,27.56,26.0,26.63,26.25,2.19,2.5,-36.56,-51.59,4283260468.0,4245386992.0,0.0,0.0,15.9,38.01
166,605378,野马电池,29.29,4.98,1.39,191845.0,556318947.0,9.43,30.14,27.51,27.99,27.9,1.0,7.34,124.97,6.25,7654836056.0,7654836056.0,0.0,0.1,31.35,103.97
167,301533,威马农机,40.58,4.97,1.92,49564.0,199401897.81,6.34,40.95,38.5,38.75,38.66,2.59,17.43,104.21,3.58,3989285886.0,1153961286.0,-0.05,0.25,7.55,39.45
168,603843,*ST正平,4.65,4.97,0.22,1464960.0,674226512.0,4.97,4.65,4.43,4.65,4.43,28.52,20.94,-18.46,11.3,3253248052.0,3253248052.0,0.0,0.0,28.81,28.81
169,600233,圆通速递,19.63,4.97,0.93,561548.0,1116714344.0,7.33,20.57,19.2,19.2,18.7,2.73,1.64,18.34,2.08,67139039089.0,67139039089.0,0.2,0.15,50.77,41.94
170,002379,宏创控股,17.33,4.97,0.82,193410.0,332778519.99,6.66,17.57,16.47,16.47,16.51,0.85,1.7,-83.43,10.69,19693357139.0,19693357139.0,0.87,0.81,28.47,93.2
171,002938,鹏鼎控股,57.68,4.97,2.73,519708.0,2973553555.17,9.34,59.43,54.3,54.94,54.95,1.38,2.25,54.22,4.28,133705182603.0,133055171513.0,0.49,0.24,79.13,62.57
172,002822,*ST中装,3.62,4.93,0.17,250284.0,89173573.23,4.93,3.62,3.45,3.45,3.45,1.13,3.22,-4.21,2.41,3333683383.0,2809597033.0,0.0,0.0,6.47,-10.84
173,301392,汇成真空,187.62,4.93,8.82,91207.0,1735397446.88,10.06,198.0,180.01,180.01,178.8,1.95,22.36,219.98,25.01,18762000000.0,7654128822.0,0.39,-0.68,59.81,205.27
174,605136,丽人丽妆,11.28,4.93,0.53,816177.0,920931322.0,10.7,11.83,10.68,10.85,10.75,1.72,20.38,-68.94,1.84,4517171880.0,4517171880.0,-0.18,-0.18,6.72,30.71
175,301491,汉桑科技,71.26,4.92,3.34,74974.0,524634217.01,6.29,71.79,67.52,67.52,67.92,2.02,27.7,48.64,4.54,9192540000.0,1928760144.0,0.0,0.04,146.49,146.49
176,600658,电子城,6.83,4.92,0.32,1157842.0,779195655.0,10.6,7.07,6.38,6.4,6.51,1.68,10.35,-25.51,1.35,7639935857.0,7639935857.0,0.0,0.15,49.13,55.94
177,688360,德马科技,23.75,4.9,1.11,202884.0,481823850.0,6.93,24.42,22.85,22.87,22.64,2.31,8.04,38.17,4.35,6263959591.0,5991793331.0,-0.04,-0.17,27.28,80.47
178,002654,万润科技,14.38,4.89,0.67,1444181.0,2083125529.2,7.8,14.8,13.73,13.73,13.71,1.3,17.09,391.22,7.83,12155450583.0,12154587783.0,0.0,-0.07,16.16,18.55
179,301171,易点天下,33.04,4.89,1.54,407389.0,1336362180.88,5.65,33.28,31.5,31.5,31.5,1.15,10.91,54.32,4.32,15591110301.0,12336721381.0,0.03,0.09,26.44,17.71
180,301629,矽电股份,182.88,4.89,8.53,47634.0,895826859.81,12.07,198.9,177.86,179.61,174.35,2.67,45.66,178.66,6.56,7631083869.0,1907752771.0,0.24,0.7,17.97,256.35
181,002414,高德红外,11.84,4.87,0.55,1078449.0,1257383382.43,6.47,11.98,11.25,11.28,11.29,2.4,3.17,139.74,7.75,50565515519.0,40239571183.0,-0.08,-0.08,22.06,59.35
182,300260,新莱应材,41.17,4.87,1.91,540201.0,2241675771.17,11.59,43.55,39.0,39.03,39.26,1.88,18.78,77.67,8.14,16789403980.0,11842013026.0,-0.02,-0.02,30.95,52.31
183,603196,日播时尚,23.2,4.84,1.07,75295.0,171980389.0,8.0,23.87,22.1,22.2,22.13,0.72,3.18,71.8,8.15,5498128142.0,5498128142.0,-0.09,0.04,34.96,72.49
184,603668,天马科技,15.2,4.83,0.7,321608.0,485603754.0,6.69,15.47,14.5,14.55,14.5,1.97,6.4,63.41,3.32,7636694700.0,7636694700.0,0.2,-0.2,13.52,19.31
185,834950,迅安科技,24.44,4.8,1.12,34379.0,83151247.59,5.02,24.5,23.33,23.52,23.32,2.73,9.28,35.78,5.95,1791940800.0,905502000.0,0.08,0.33,26.3,93.05
186,000572,海马汽车,5.46,4.8,0.25,2021572.0,1102337737.02,10.17,5.7,5.17,5.18,5.21,1.85,12.31,-60.25,5.34,8979714886.0,8966701746.0,-0.18,-0.18,22.97,30.62
187,603580,*ST艾艾,14.85,4.8,0.68,46961.0,69115661.0,4.52,14.88,14.24,14.25,14.17,4.51,3.59,105.86,4.66,1940497020.0,1940497020.0,-0.2,-0.2,1.43,-14.85
188,300394,天孚通信,187.98,4.79,8.6,453332.0,8506737426.39,8.02,195.0,180.62,182.2,179.38,1.27,5.84,81.26,31.18,146138639190.0,145844731520.0,0.02,-0.05,152.02,191.89
189,600808,马钢股份,3.72,4.79,0.17,1787128.0,655757293.0,5.63,3.74,3.54,3.55,3.55,2.33,2.99,-192.07,1.2,28726229060.0,22200034412.0,0.27,0.27,4.79,20.39
190,603358,华达科技,43.7,4.77,1.99,85109.0,361516526.0,11.03,43.7,39.1,41.42,41.71,2.54,1.94,51.6,5.64,20527772421.0,19186048000.0,0.23,0.14,32.18,32.83
191,603040,新坐标,72.18,4.76,3.28,50544.0,361406944.0,9.88,73.79,66.98,69.5,68.9,1.21,3.72,34.73,6.98,9851624153.0,9800250038.0,0.0,-0.15,97.65,224.84
192,600708,光明地产,3.75,4.75,0.17,666928.0,245139840.0,9.5,3.85,3.51,3.6,3.58,1.84,3.0,-10.5,0.89,8357387786.0,8344791641.0,0.27,-0.53,8.7,0.81
193,300209,有棵树,6.39,4.75,0.29,798715.0,517471155.48,10.33,6.84,6.21,6.21,6.1,0.97,16.3,1580.75,6.2,5933984845.0,3131218471.0,-0.16,-0.16,19.66,18.11
194,836942,恒立钻具,44.1,4.75,2.0,55577.0,246458339.3,9.88,45.99,41.83,42.11,42.1,2.67,13.57,93.28,5.49,2704525110.0,1806764608.0,-0.2,0.05,122.05,223.31
195,002827,高争民爆,42.23,4.74,1.91,228211.0,951617032.7,5.38,42.24,40.07,40.32,40.32,3.05,8.27,84.54,12.06,11699652580.0,11655480000.0,0.02,0.07,24.43,67.85
196,301479,弘景光电,100.33,4.72,4.52,32963.0,326100915.98,5.73,100.49,95.0,95.71,95.81,2.13,15.7,59.09,7.67,8925891860.0,2107102166.0,0.01,0.03,19.93,247.64
197,300603,立昂技术,11.41,4.68,0.51,389342.0,442364987.12,7.71,11.71,10.87,10.9,10.9,2.94,10.53,-44.42,3.78,5303347816.0,4217347713.0,0.0,0.0,1.6,2.42
198,300979,华利集团,55.9,4.68,2.5,44508.0,244648162.48,6.29,56.66,53.3,53.37,53.4,1.53,0.38,19.52,4.35,65235300000.0,65234729820.0,0.16,0.22,10.63,-25.81
199,600888,新疆众和,7.85,4.67,0.35,610614.0,475658019.0,6.67,7.95,7.45,7.49,7.5,1.87,4.35,14.08,0.99,11019133399.0,11019133399.0,-0.13,-0.25,15.1,14.93
200,300233,金城医药,20.18,4.67,0.9,269123.0,529327651.55,5.76,20.19,19.08,19.38,19.28,1.65,7.24,89.28,2.12,7746589166.0,7500993036.0,0.0,0.25,19.27,73.97
201,300371,汇中股份,14.63,4.65,0.65,115923.0,165931473.18,6.51,14.65,13.74,13.82,13.98,1.92,8.62,35.42,2.58,2943809040.0,1966423874.0,0.14,0.34,28.45,54.0
202,301458,钧崴电子,38.13,4.64,1.69,93210.0,354609603.59,6.42,38.97,36.63,36.76,36.44,2.37,14.44,74.5,6.33,10168001271.0,2461341679.0,-0.03,0.03,11.13,273.82
203,000701,厦门信达,6.09,4.64,0.27,623865.0,382722720.34,5.67,6.29,5.96,6.0,5.82,3.44,9.34,-36.77,-7.49,4115665276.0,4065705656.0,0.16,0.16,-3.79,33.26
204,301234,五洲医疗,47.99,4.64,2.13,35534.0,171952813.64,15.59,52.32,45.17,45.91,45.86,1.72,5.23,155.17,4.34,3263320000.0,3263320000.0,-0.04,-0.02,63.51,93.12
205,603181,皇马科技,16.91,4.64,0.75,305206.0,513200041.0,6.37,17.08,16.05,16.06,16.16,1.87,5.18,22.76,3.1,9954917000.0,9954917000.0,0.06,0.12,30.28,49.38
206,000962,东方钽业,24.25,4.62,1.07,211890.0,511055423.98,7.55,24.77,23.02,23.18,23.18,1.04,4.22,42.29,4.52,12242958499.0,12164418957.0,0.04,0.0,49.23,78.05
207,600985,淮北矿业,12.68,4.62,0.56,445739.0,555628380.0,5.03,12.72,12.11,12.11,12.12,1.19,1.66,16.55,0.82,34150520430.0,34150520430.0,-0.08,0.0,11.52,-4.8
208,301383,天键股份,38.49,4.59,1.69,50096.0,188596725.0,7.23,38.84,36.18,36.88,36.8,1.63,7.09,598.12,3.11,6284385468.0,2717938441.0,-0.18,-0.03,-4.77,-26.33
209,002392,北京利尔,10.33,4.55,0.45,570217.0,584532229.47,7.59,10.54,9.79,9.93,9.88,0.84,4.98,28.25,2.21,12297770367.0,11816294686.0,0.1,-0.19,65.54,120.26
210,600576,祥源文旅,8.75,4.54,0.38,628176.0,539617308.0,10.27,8.99,8.13,8.33,8.37,1.85,9.51,50.36,3.18,9227298850.0,5778413226.0,0.11,0.11,11.46,27.0
211,300842,帝科股份,59.77,4.53,2.59,105936.0,630160377.97,5.18,60.44,57.48,57.48,57.18,1.32,8.4,60.69,4.68,8473139724.0,7538498124.0,0.05,-0.08,38.48,46.78
212,002042,华孚时尚,5.77,4.53,0.25,1296705.0,749077770.24,8.7,5.96,5.48,5.52,5.52,1.4,7.62,195.49,1.71,9812931418.0,9812931418.0,0.35,0.17,25.16,28.22
213,300785,值得买,41.6,4.52,1.8,209923.0,880375815.27,9.67,43.85,40.0,40.54,39.8,1.26,17.16,325.87,4.38,8272378109.0,5089106256.0,0.22,0.31,32.15,24.74
214,688456,有研粉材,55.23,4.46,2.36,38270.0,210309792.0,5.39,55.95,53.1,53.16,52.87,1.28,3.69,80.05,4.65,5725141800.0,5725141800.0,0.04,-0.02,56.11,67.16
215,603558,健盛集团,10.32,4.45,0.44,240211.0,250793037.0,4.35,10.68,10.25,10.65,9.88,4.51,7.01,12.47,1.46,3536024666.0,3536024666.0,0.0,0.1,16.74,1.08
216,300850,新强联,40.0,4.44,1.7,339521.0,1359612889.98,7.31,41.0,38.2,38.65,38.3,1.64,11.92,19.93,2.49,15924733160.0,11392767520.0,-0.05,-0.02,19.37,110.3
217,300418,昆仑万维,43.45,4.4,1.83,1399280.0,6125653097.26,10.04,45.5,41.32,41.5,41.62,1.88,11.15,-31.88,3.93,54545259608.0,54507621045.0,0.12,0.14,32.11,12.92
218,688652,京仪装备,83.2,4.4,3.51,84234.0,701228571.0,9.75,86.77,79.0,81.6,79.69,1.44,7.07,77.65,6.59,13977600000.0,9906624000.0,-0.25,-1.19,49.72,69.87
219,000599,青岛双星,5.46,4.4,0.23,444905.0,241401387.44,11.85,5.74,5.12,5.21,5.23,2.22,5.45,-11.96,3.18,4459504069.0,4459428312.0,0.18,0.18,2.06,22.97
220,603280,南方路机,45.3,4.4,1.91,131286.0,598256063.0,11.39,47.5,42.56,43.15,43.39,3.11,46.99,42.51,3.67,4910822015.0,1265757515.0,-0.02,0.0,79.69,119.69
221,002221,东华能源,8.81,4.38,0.37,327369.0,282934715.4,5.33,8.83,8.38,8.39,8.44,2.46,2.24,104.6,1.25,13885685627.0,12870309737.0,0.0,0.0,-8.8,-7.17
222,600316,洪都航空,35.96,4.38,1.51,297552.0,1079747264.0,6.97,37.1,34.7,34.7,34.45,1.94,4.15,2898.97,4.83,25787437852.0,25787437852.0,0.03,0.03,-0.44,12.02
223,300331,苏大维格,40.36,4.34,1.68,600881.0,2411882994.89,10.32,42.0,38.01,39.0,38.68,1.1,28.58,170.9,6.72,10479969863.0,8484316549.0,0.2,0.85,86.68,86.59
224,302132,中航成飞,85.67,4.34,3.56,300385.0,2602551022.44,8.15,89.0,82.31,82.6,82.11,2.19,5.13,125.39,12.26,228918068182.0,50208573979.0,0.0,-0.05,4.22,20.42
225,002469,三维化学,9.13,4.34,0.38,290221.0,262339565.57,6.29,9.29,8.74,8.8,8.75,1.98,4.61,24.61,2.23,5924115812.0,5741810537.0,0.11,0.0,10.13,32.32
226,002475,立讯精密,55.41,4.33,2.3,3197040.0,17827566857.06,7.31,57.91,54.03,54.31,53.11,1.15,4.42,30.24,5.42,401834213597.0,401105880731.0,-0.2,-0.2,64.57,36.61
227,600345,长江通信,30.28,4.31,1.25,271815.0,826856917.0,9.71,31.52,28.7,28.89,29.03,3.16,12.85,-976.27,2.87,9980655357.0,6406015513.0,-0.13,-0.1,18.42,31.25
228,002466,天齐锂业,45.01,4.31,1.86,933554.0,4206067308.98,6.54,46.0,43.18,43.18,43.15,1.75,6.33,437.57,1.76,73871383451.0,66427811986.0,-0.64,-0.64,39.48,36.39
229,603090,宏盛股份,44.27,4.31,1.83,74461.0,324550247.0,8.51,45.2,41.59,42.41,42.44,0.7,7.45,48.34,7.44,4427000000.0,4427000000.0,0.0,-0.07,84.77,157.23
230,688226,威腾电气,54.24,4.31,2.24,92053.0,496055050.0,8.15,55.91,51.67,53.5,52.0,0.98,4.91,308.69,6.1,10178001485.0,10178001485.0,0.44,0.44,100.67,117.13
231,688648,中邮科技,70.29,4.29,2.89,51951.0,363926439.0,5.55,71.5,67.76,67.76,67.4,0.87,7.86,6.88,4.24,9559440000.0,4648202068.0,-0.07,-0.26,49.05,201.8
232,600379,宝光股份,13.45,4.26,0.55,318428.0,430421895.0,13.49,14.19,12.45,12.75,12.9,2.94,9.64,59.67,5.74,4441211036.0,4441211036.0,0.0,-0.07,19.56,43.09
233,301139,元道通信,22.27,4.26,0.91,220542.0,487457169.38,8.75,22.97,21.1,21.27,21.36,1.28,28.95,84.71,1.39,2707604416.0,1696242386.0,-0.04,-0.31,-15.64,-1.98
234,002232,启明信息,23.34,4.24,0.95,539218.0,1244954849.95,8.98,23.8,21.79,22.0,22.39,1.75,13.2,336.04,6.83,9535520940.0,9535520940.0,0.04,0.17,28.1,22.84
235,603298,杭叉集团,28.97,4.21,1.17,162547.0,467238419.0,5.79,29.35,27.74,27.74,27.8,1.03,1.24,16.92,3.5,37945255060.0,37945255060.0,0.07,-0.34,39.21,66.59
236,600761,安徽合力,22.5,4.21,0.91,172719.0,385241736.0,3.61,22.63,21.85,22.17,21.59,1.0,1.94,12.58,1.89,20040587123.0,20040587123.0,0.04,0.22,26.33,31.96
237,300877,金春股份,27.62,4.19,1.11,30582.0,82764096.95,4.98,27.68,26.36,26.41,26.51,1.22,2.55,107.47,2.1,3314400000.0,3314370999.0,0.11,0.73,73.38,97.99
238,688281,XD华秦科,68.88,4.19,2.77,30874.0,212540231.0,6.38,69.8,65.58,66.99,66.11,1.61,1.13,64.46,4.09,18774668094.0,18774668094.0,0.29,0.2,17.22,4.51
239,002548,金新农,5.22,4.19,0.21,1024870.0,521328368.76,11.38,5.37,4.8,4.99,5.01,1.0,12.74,-89.39,2.82,4202588895.0,4199341188.0,0.19,0.19,37.73,31.49
240,300144,宋城演艺,9.69,4.19,0.39,1961629.0,1860777755.66,10.0,9.97,9.04,9.22,9.3,2.04,8.33,31.8,3.18,25413119389.0,22825055118.0,0.0,0.1,14.27,6.6
241,002277,友阿股份,7.73,4.18,0.31,1133482.0,860480308.73,8.76,7.91,7.26,7.42,7.42,1.44,8.13,100.76,1.6,10776955744.0,10776955744.0,-0.13,0.13,29.05,32.14
242,002875,安奈儿,17.5,4.17,0.7,130502.0,227334956.18,4.76,17.7,16.9,16.91,16.8,2.24,7.15,-64.95,5.51,3727795260.0,3192639835.0,0.17,0.29,12.76,35.03
243,301590,优优绿能,200.0,4.16,7.98,19258.0,388380913.41,8.23,208.8,193.0,194.9,192.02,1.48,23.59,40.13,4.48,8400000000.0,1632912400.0,0.2,0.42,25.42,126.24
244,000070,特发信息,11.58,4.14,0.46,1111486.0,1268119297.78,8.09,11.78,10.88,11.02,11.12,1.34,12.51,930.21,6.91,10425992321.0,10290901106.0,0.09,0.35,45.29,101.39
245,603665,康隆达,26.8,4.12,1.06,34651.0,91298736.0,5.21,26.86,25.52,25.78,25.74,1.54,2.16,19.26,6.12,4317776328.0,4292494548.0,-0.19,-0.07,3.12,89.8
246,688660,电气风电,20.08,4.1,0.79,560043.0,1133169385.0,13.89,21.48,18.8,19.18,19.29,1.26,4.2,-47.99,5.53,26773334672.0,26773334672.0,0.0,0.05,137.63,123.11
247,002302,西部建设,6.88,4.08,0.27,454650.0,311483900.2,5.6,6.96,6.59,6.61,6.61,2.82,3.6,-45.11,1.01,8684997612.0,8684997612.0,0.0,0.0,18.01,6.5
248,601898,中煤能源,11.75,4.07,0.46,543223.0,632888033.0,4.69,11.82,11.29,11.32,11.29,1.52,0.59,10.11,1.0,155789294950.0,107536004700.0,-0.09,-0.09,10.12,-1.43
249,000988,华工科技,91.12,4.05,3.55,991945.0,9033400433.12,8.04,94.54,87.5,88.3,87.57,0.93,9.87,50.28,8.73,91621406662.0,91574293066.0,0.0,-0.21,96.68,111.42
250,301021,英诺激光,40.88,4.05,1.59,134997.0,555922355.31,10.03,42.94,39.0,39.19,39.29,1.43,8.88,366.77,6.29,6219970980.0,6215330364.0,0.02,0.05,40.19,58.51
251,603080,新疆火炬,21.92,4.03,0.85,123869.0,270075165.0,5.36,22.22,21.09,21.1,21.07,3.06,8.75,15.12,2.12,3101680000.0,3101680000.0,0.09,0.05,27.29,41.24
252,600405,动力源,6.46,4.03,0.25,384463.0,244412733.0,7.57,6.62,6.15,6.23,6.21,0.92,6.3,-21.67,14.59,3958879138.0,3941371305.0,0.0,0.16,20.75,14.13
253,603816,顾家家居,31.53,4.03,1.22,86627.0,272455215.0,6.43,32.21,30.26,30.3,30.31,1.65,1.07,12.69,2.65,25900366394.0,25607601263.0,0.03,0.16,30.83,20.34
254,603101,汇嘉时代,12.38,4.03,0.48,341162.0,418649907.0,6.81,12.57,11.76,11.91,11.9,0.88,7.25,43.43,4.14,5823552000.0,5823552000.0,0.0,0.08,66.4,33.41
255,002911,佛燃能源,11.69,4.0,0.45,258014.0,302355713.69,8.99,12.15,11.14,11.23,11.24,2.42,2.05,24.49,3.31,15167789741.0,14686986950.0,0.0,-0.09,13.61,-3.87
256,300413,芒果超媒,33.01,4.0,1.27,307562.0,1015987447.1,6.81,33.95,31.79,31.79,31.74,0.96,3.01,40.45,2.7,61752494103.0,33726315614.0,0.03,-0.12,55.12,23.77
257,600331,宏达股份,11.43,4.0,0.44,609303.0,688487400.0,5.73,11.59,10.96,10.99,10.99,1.04,3.0,-201.3,9.58,30193488000.0,23225760000.0,-0.09,0.0,33.22,50.0
258,000430,ST张家界,8.07,3.99,0.31,131144.0,104420227.53,6.31,8.14,7.65,7.77,7.76,1.9,3.95,-49.09,12.73,3266878726.0,2677132116.0,0.12,0.25,4.26,30.16
259,603969,银龙股份,10.45,3.98,0.4,401756.0,412512671.0,4.08,10.47,10.06,10.06,10.05,1.19,4.77,26.09,3.42,8959244800.0,8808336350.0,0.19,0.38,49.93,56.44
260,603391,力聚热能,51.24,3.94,1.94,27493.0,140870158.0,7.63,52.58,48.82,49.55,49.3,0.73,12.08,44.37,2.24,4662840000.0,1165710000.0,-0.5,-0.56,30.91,25.47
261,002742,*ST三圣,4.76,3.93,0.18,61985.0,29025498.5,4.8,4.8,4.58,4.6,4.58,1.19,1.44,-7.85,-3.74,2056320000.0,2055644470.0,-0.42,-0.21,-1.86,15.82
262,688502,茂莱光学,460.1,3.93,17.4,24844.0,1153927707.0,13.51,490.0,430.2,438.72,442.7,1.57,14.79,370.83,20.25,24293280000.0,7729680000.0,-0.02,-0.24,66.84,128.69
263,002725,跃岭股份,15.35,3.93,0.58,282667.0,428858257.68,4.81,15.36,14.65,14.76,14.77,2.41,13.33,208.3,3.85,3929600000.0,3254411968.0,0.07,0.33,28.13,43.06
264,301275,汉朔科技,56.17,3.92,2.12,56969.0,316841290.55,4.55,56.79,54.33,54.6,54.05,2.75,16.86,53.47,6.08,23726208000.0,1898096640.0,0.12,0.27,-2.82,105.37
265,001216,华瓷股份,16.17,3.92,0.61,98607.0,156010096.79,5.78,16.23,15.33,15.55,15.56,2.1,4.01,16.99,2.34,4072684539.0,3978207255.0,-0.06,-0.12,20.76,30.93
266,600848,上海临港,9.59,3.9,0.36,306111.0,289219453.0,5.85,9.67,9.13,9.25,9.23,2.56,1.28,36.59,1.32,24190650368.0,22957618698.0,0.0,-0.1,7.63,-3.13
267,000610,西安旅游,15.58,3.87,0.58,657686.0,1009824683.16,12.67,16.35,14.45,14.55,15.0,2.11,27.93,-32.94,20.41,3688532298.0,3669156901.0,-0.06,-0.06,22.2,14.06
268,301096,百诚医药,63.55,3.87,2.37,80677.0,516062208.0,6.24,65.0,61.18,61.18,61.18,1.96,9.75,1120.25,2.69,6941457448.0,5261125225.0,0.17,0.25,47.31,67.5
269,603296,华勤技术,97.93,3.87,3.65,281168.0,2721224707.0,4.72,98.85,94.4,96.25,94.28,1.18,4.92,26.33,4.22,99472846019.0,55978630063.0,0.39,0.35,30.1,39.8
270,600089,特变电工,16.38,3.87,0.61,2992458.0,4831734539.0,5.71,16.62,15.72,15.77,15.77,1.48,5.92,13.0,1.25,82764742313.0,82764742313.0,0.0,0.06,40.84,31.14
271,002971,和远气体,31.78,3.86,1.18,45110.0,141650345.6,10.36,32.17,29.0,29.0,30.6,1.17,2.8,68.26,4.25,6713048300.0,5116724472.0,0.16,-0.38,40.99,71.32
272,300729,乐歌股份,16.2,3.85,0.6,263593.0,418923910.47,6.28,16.36,15.38,15.48,15.6,2.71,8.23,21.45,1.53,5534119487.0,5188989341.0,0.19,0.31,14.16,3.98
273,603610,麒盛科技,17.3,3.84,0.64,167923.0,289015394.0,7.14,17.6,16.41,16.5,16.66,1.26,4.76,28.9,1.96,6106755043.0,6106755043.0,0.0,0.58,44.05,38.29
