序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
4480,002583,海能达,11.62,-1.11,-0.13,361285.0,420202623.64,1.87,11.72,11.5,11.67,11.75,0.43,2.82,85.16,8.27,21132357207.0,14905218589.0,0.0,0.0,-0.09,2.65
4481,301558,三态股份,8.9,-1.11,-0.1,132818.0,118486157.79,1.56,8.99,8.85,8.97,9.0,0.33,6.06,165.34,5.18,7020775885.0,1951607815.0,-0.11,0.0,2.53,9.2
4482,300083,创世纪,9.79,-1.11,-0.11,756957.0,739471984.73,2.22,9.87,9.65,9.85,9.9,0.95,5.07,35.13,3.0,16299004746.0,14616814745.0,0.0,0.0,5.04,6.3
4483,603277,银都股份,16.7,-1.12,-0.19,21653.0,36333000.0,2.13,17.01,16.65,17.01,16.89,1.13,0.36,16.46,3.6,10248778394.0,10182758618.0,-0.12,-0.06,-7.58,-0.77
4484,688575,亚辉龙,14.98,-1.12,-0.17,57614.0,86556700.0,1.12,15.13,14.96,15.05,15.15,0.55,1.01,106.25,3.16,8559396734.0,8559396734.0,-0.2,-0.13,2.04,5.49
4485,002439,启明星辰,14.95,-1.12,-0.17,219571.0,329931217.64,2.05,15.22,14.91,15.2,15.12,0.44,3.03,-62.95,1.62,18110433065.0,10843876893.0,-0.07,-0.07,-2.8,5.88
4486,300767,震安科技,20.38,-1.12,-0.23,76929.0,156653614.72,3.15,20.65,20.0,20.51,20.61,0.55,3.21,-189.31,3.48,5630811151.0,4888998899.0,0.05,0.1,-0.83,-2.02
4487,002920,德赛西威,134.35,-1.12,-1.52,112221.0,1502720348.13,3.34,136.54,132.0,134.88,135.87,0.69,2.02,33.64,5.48,80185807878.0,74530007947.0,0.01,0.13,7.95,11.68
4488,688671,碧兴物联,25.66,-1.12,-0.29,16278.0,41579132.0,3.89,26.11,25.1,25.67,25.95,0.73,3.47,-37.48,1.89,2014794974.0,1202097151.0,0.08,-0.04,15.02,3.59
4489,600307,酒钢宏兴,1.75,-1.13,-0.02,945482.0,165269562.0,2.82,1.77,1.72,1.76,1.77,0.48,1.51,-11.57,1.61,10960875492.0,10960875492.0,-0.57,-0.57,1.74,6.06
4490,002579,中京电子,12.3,-1.13,-0.14,269824.0,331289014.36,1.93,12.41,12.17,12.39,12.44,0.65,4.63,220.66,3.11,7535209026.0,7175533951.0,0.08,0.0,6.68,0.99
4491,300795,米奥会展,14.06,-1.13,-0.16,25943.0,36592361.6,1.62,14.24,14.01,14.13,14.22,0.38,1.5,91.0,7.53,4202447812.0,2436108712.0,0.07,0.07,-1.19,3.23
4492,603722,阿科力,41.29,-1.13,-0.47,12652.0,52261824.0,1.84,41.85,41.08,41.79,41.76,0.67,1.32,-184.61,4.22,4034863796.0,3951457996.0,-0.17,-0.17,2.15,4.61
4493,002965,祥鑫科技,41.17,-1.13,-0.47,72171.0,298842077.5,2.02,41.84,41.0,41.77,41.64,0.65,3.62,51.67,2.56,10925709380.0,8210187643.0,0.02,-0.05,6.55,1.2
4494,301656,联合动力,27.76,-1.14,-0.32,89389.0,248630497.11,1.92,28.24,27.7,28.18,28.08,0.8,5.36,63.22,7.22,66756995662.0,4632635714.0,0.04,0.07,-10.42,4.99
4495,002095,生 意 宝,19.03,-1.14,-0.22,81025.0,155668668.89,3.38,19.6,18.95,19.2,19.25,0.4,3.22,-1284.67,5.43,4809261600.0,4790011137.0,0.05,0.0,-2.71,5.49
4496,688276,百克生物,19.91,-1.14,-0.23,27528.0,54914448.0,1.84,20.1,19.73,19.81,20.14,0.7,0.67,-39.03,2.08,8235922776.0,8235922776.0,-0.05,-0.25,-10.88,5.57
4497,920523,德瑞锂电,27.56,-1.15,-0.32,21774.0,59974424.05,2.22,27.86,27.24,27.72,27.88,0.46,2.71,18.78,4.13,2791865730.0,2216766772.0,0.15,0.04,-4.57,6.0
4498,688073,毕得医药,69.5,-1.15,-0.81,6430.0,44726961.0,3.58,71.1,68.58,71.1,70.31,0.43,1.49,39.56,3.15,6316364886.0,3004774954.0,0.55,0.29,-2.32,13.84
4499,600756,浪潮软件,18.88,-1.15,-0.22,172575.0,325639477.0,2.2,19.1,18.68,18.95,19.1,0.37,5.32,-23.46,2.78,6600990857.0,6118984457.0,0.11,0.21,15.4,2.5
4500,002501,利源股份,2.58,-1.15,-0.03,838723.0,215171169.59,3.45,2.6,2.51,2.56,2.61,0.65,2.36,-77.68,34.74,9159000000.0,9149890551.0,0.39,0.39,6.17,3.61
4501,600367,红星发展,18.89,-1.15,-0.22,195319.0,367840138.0,2.83,19.04,18.5,18.85,19.11,0.39,6.07,45.01,2.6,6443962739.0,6082073408.0,0.0,0.11,16.82,8.13
4502,603327,福蓉科技,11.18,-1.15,-0.13,219220.0,245205792.0,2.12,11.29,11.05,11.21,11.31,0.66,2.19,102.9,5.15,11185710140.0,11185710140.0,-0.18,0.09,23.26,2.95
4503,301161,唯万密封,39.44,-1.15,-0.46,54840.0,218886707.16,3.91,40.87,39.31,40.49,39.9,0.73,4.57,50.86,5.14,4732800000.0,4732800000.0,-0.08,0.1,-0.83,4.17
4504,603138,海量数据,16.33,-1.15,-0.19,134058.0,220068835.0,3.03,16.72,16.22,16.3,16.52,0.4,4.65,-47.72,6.26,4798941354.0,4708638741.0,0.0,0.06,2.83,14.84
4505,301096,百诚医药,58.71,-1.16,-0.69,28173.0,167003078.0,2.63,60.07,58.51,59.4,59.4,0.59,3.4,785.34,2.48,6412792554.0,4860435279.0,-0.07,-0.05,3.38,2.75
4506,603829,洛凯股份,26.44,-1.16,-0.31,121608.0,325156227.0,4.67,27.5,26.25,26.75,26.75,0.7,6.53,51.72,3.28,4924877244.0,4924877244.0,0.04,0.04,36.99,18.94
4507,920856,浩淼科技,17.95,-1.16,-0.21,10332.0,18755715.47,3.14,18.48,17.91,18.3,18.16,0.5,1.95,70.93,3.61,1707522973.0,952427664.0,-0.28,0.11,-4.22,7.23
4508,000063,中兴通讯,39.55,-1.17,-0.47,816902.0,3234093654.26,1.32,39.89,39.36,39.83,40.02,0.46,2.03,26.66,2.52,189188804781.0,159292419726.0,0.0,0.0,-17.93,4.52
4509,601668,中国建筑,5.05,-1.17,-0.06,2734399.0,1384794303.0,1.17,5.1,5.04,5.1,5.11,1.15,0.66,4.1,0.43,208667971742.0,208667971742.0,0.0,0.0,-11.71,-1.56
4510,920475,三友科技,17.8,-1.17,-0.21,7046.0,12641010.51,2.89,18.29,17.77,18.29,18.01,0.33,1.68,-184.93,5.09,1798868000.0,747995124.0,-0.11,0.0,-5.27,3.49
4511,001379,腾达科技,23.72,-1.17,-0.28,43892.0,104503237.25,1.21,23.99,23.7,23.79,24.0,0.51,6.52,56.28,3.15,4744000000.0,1596332280.0,-0.5,-0.55,3.99,0.68
4512,920634,新威凌,27.07,-1.17,-0.32,30261.0,82465510.84,4.6,28.03,26.77,26.83,27.39,0.72,7.48,85.65,6.1,1730010296.0,1095210593.0,-0.04,-0.44,-4.98,11.72
4513,300079,数码视讯,5.87,-1.18,-0.07,407465.0,239179631.04,2.19,5.93,5.8,5.91,5.94,0.43,3.18,254.99,1.98,8370784724.0,7522285581.0,0.0,-0.17,2.8,8.91
4514,605228,神通科技,15.96,-1.18,-0.19,73823.0,118557615.0,1.8,16.23,15.94,16.15,16.15,0.7,1.72,45.69,4.27,6899580187.0,6854046307.0,-0.06,-0.06,-12.31,6.9
4515,300386,飞天诚信,17.53,-1.18,-0.21,79071.0,138567189.34,1.8,17.73,17.41,17.6,17.74,0.43,3.15,529.43,4.97,7328311320.0,4395781657.0,0.11,-0.06,2.34,-2.93
4516,002065,东华软件,10.04,-1.18,-0.12,795127.0,801013109.66,1.87,10.19,10.0,10.06,10.16,0.38,2.73,68.87,2.64,32183043045.0,29195533356.0,0.0,0.1,-1.47,9.73
4517,688070,纵横股份,58.88,-1.19,-0.71,18045.0,106602029.0,3.42,60.07,58.03,58.51,59.59,0.66,2.06,-195.22,8.56,5156710400.0,5156710400.0,-0.02,-0.02,16.99,6.28
4518,300097,ST智云,7.5,-1.19,-0.09,63864.0,48248858.0,2.5,7.66,7.47,7.64,7.59,0.69,2.37,-14.54,5.7,2164122518.0,2025074610.0,-0.27,0.13,29.76,3.59
4519,000551,创元科技,15.78,-1.19,-0.19,531235.0,843783911.17,4.01,16.3,15.66,15.89,15.97,0.83,11.0,26.25,2.72,7649087466.0,7621461562.0,0.19,-0.06,40.02,7.35
4520,688605,先锋精科,71.95,-1.19,-0.87,62734.0,454452351.0,3.97,73.94,71.05,73.5,72.82,0.8,5.79,67.48,9.02,14561230639.0,7795906974.0,-0.01,-0.03,10.56,11.97
4521,603931,格林达,35.49,-1.2,-0.43,55685.0,199267250.0,3.59,36.68,35.39,36.0,35.92,0.7,2.79,57.55,4.39,7082326906.0,7082326906.0,0.0,0.06,25.58,12.38
4522,920026,卓兆点胶,39.55,-1.2,-0.48,16671.0,66142372.75,2.45,40.26,39.28,39.99,40.03,0.55,4.48,59.83,5.32,3246155079.0,1471838221.0,0.13,0.48,-2.59,11.41
4523,300768,迪普科技,19.76,-1.2,-0.24,85539.0,169650439.49,2.2,20.09,19.65,20.0,20.0,0.49,2.03,101.94,3.75,12722061811.0,8312393930.0,-0.05,-0.15,-14.79,6.64
4524,000099,中信海直,21.45,-1.2,-0.26,152107.0,326020161.82,1.84,21.61,21.21,21.55,21.71,0.39,1.96,51.01,3.04,16640269439.0,16640269439.0,-0.09,0.0,-1.52,3.37
4525,920932,科达自控,22.27,-1.2,-0.27,26736.0,59860989.68,2.88,22.76,22.11,22.42,22.54,0.32,3.08,788.77,3.36,2346152295.0,1933328761.0,-0.04,0.04,-7.17,3.39
4526,603389,*ST亚振,47.79,-1.2,-0.58,21029.0,100693014.0,6.88,49.45,46.12,48.2,48.37,0.78,0.8,-299.81,53.68,12556918080.0,12556918080.0,-0.48,-1.2,11.74,5.82
4527,002853,皮阿诺,22.14,-1.2,-0.27,60628.0,133148660.22,4.24,22.4,21.45,22.18,22.41,0.51,4.71,-403.62,4.35,4049759089.0,2849524604.0,0.14,0.14,77.55,5.63
4528,000564,供销大集,2.48,-1.2,-0.03,2552871.0,632922325.93,1.2,2.5,2.47,2.49,2.51,0.6,1.73,464.21,2.85,44783997118.0,36493242368.0,0.0,0.0,-6.42,-0.8
4529,002177,御银股份,8.22,-1.2,-0.1,688003.0,562242814.29,2.88,8.28,8.04,8.19,8.32,0.34,10.19,401.39,3.66,6256992437.0,5547833876.0,0.0,0.12,11.08,-12.65
4530,002938,鹏鼎控股,54.78,-1.21,-0.67,275902.0,1513456889.04,2.87,55.79,54.2,55.01,55.45,0.65,1.19,39.56,3.89,126982834656.0,126508064559.0,0.09,0.27,9.49,8.3
4531,300017,网宿科技,11.46,-1.21,-0.14,747538.0,859689866.74,2.33,11.66,11.39,11.49,11.6,0.43,3.24,34.31,2.78,28185294444.0,26428383068.0,0.0,0.09,3.9,11.8
4532,300730,科创信息,13.86,-1.21,-0.17,76630.0,106278157.5,2.71,14.06,13.68,13.92,14.03,0.42,3.96,-42.6,13.33,3342185805.0,2679402435.0,0.0,0.0,-20.12,3.59
4533,301575,艾芬达,54.69,-1.21,-0.67,22567.0,123686165.65,3.27,55.49,53.68,54.91,55.36,1.17,13.65,36.88,3.45,4739982300.0,904084382.0,0.02,0.05,-12.93,6.77
4534,688619,罗普特,14.6,-1.22,-0.18,30210.0,44282087.0,1.96,14.85,14.56,14.69,14.78,0.68,1.63,-21.3,3.39,2707395413.0,2707395413.0,-0.07,-0.07,-6.29,7.35
4535,605196,华通线缆,37.3,-1.22,-0.46,121216.0,455489730.0,5.48,38.57,36.5,37.0,37.76,0.92,2.4,55.55,5.77,19060403731.0,18835111731.0,0.11,0.0,36.28,7.37
4536,920100,三协电机,71.53,-1.22,-0.88,22364.0,162319293.03,3.63,74.0,71.37,73.98,72.41,0.85,13.08,85.8,12.5,5279579229.0,1223172871.0,0.2,0.01,-0.31,-2.89
4537,301025,读客文化,10.52,-1.22,-0.13,73585.0,77726857.8,2.16,10.71,10.48,10.61,10.65,0.38,2.66,484.35,6.8,4211254888.0,2915625785.0,-0.09,-0.09,5.62,7.68
4538,002769,普路通,12.92,-1.22,-0.16,221021.0,288864137.9,6.04,13.64,12.85,13.13,13.08,0.49,5.93,100.51,4.08,4823269258.0,4819292172.0,-0.08,-0.15,40.89,9.96
4539,000156,华数传媒,8.13,-1.22,-0.1,228437.0,186234245.5,2.19,8.27,8.09,8.19,8.23,0.51,1.34,32.37,1.01,15064340753.0,13819990880.0,0.12,0.0,2.01,7.4
4540,301286,侨源股份,52.63,-1.22,-0.65,87935.0,473061801.76,11.9,57.9,51.56,53.3,53.28,1.69,5.45,87.32,11.02,21057263000.0,8488134717.0,-0.47,0.65,89.11,24.45
4541,601611,中国核建,16.97,-1.22,-0.21,965704.0,1649101196.0,2.74,17.35,16.88,16.97,17.18,0.46,3.2,34.67,2.35,51144766578.0,51144766578.0,0.06,0.18,36.74,25.89
4542,300969,恒帅股份,154.1,-1.22,-1.9,29280.0,458390145.83,5.22,160.9,152.75,158.4,156.0,0.78,5.83,100.29,12.49,17259599890.0,7745423204.0,-0.17,0.09,42.82,24.58
4543,603232,格尔软件,24.89,-1.23,-0.31,177580.0,437811463.0,5.83,25.35,23.88,24.77,25.2,0.42,7.68,-66.8,4.33,5826305834.0,5757056876.0,0.0,-0.04,40.94,8.45
4544,301070,开勒股份,61.61,-1.23,-0.77,14009.0,86695694.78,2.5,62.58,61.02,62.3,62.38,0.45,2.36,192.79,7.07,5559060442.0,3656849228.0,0.16,0.06,1.08,0.1
4545,920395,朗鸿科技,12.03,-1.23,-0.15,12522.0,15137662.3,1.89,12.21,11.98,12.14,12.18,0.5,1.21,33.81,7.95,1835606019.0,1242277036.0,0.0,0.08,-13.64,5.25
4546,301602,超研股份,23.36,-1.23,-0.29,24147.0,56586375.23,1.52,23.64,23.28,23.56,23.65,0.47,4.14,84.37,7.69,10005780344.0,1363147665.0,0.0,-0.04,-6.11,8.45
4547,301662,宏工科技,160.0,-1.23,-1.99,24642.0,395218190.78,9.2,166.0,151.1,158.87,161.99,0.89,14.82,326.35,8.87,12800000000.0,2660451520.0,-0.5,-0.17,37.41,33.02
4548,300608,思特奇,12.0,-1.23,-0.15,69314.0,83452718.67,2.22,12.2,11.93,12.07,12.15,0.37,2.41,-16.87,2.98,3974876088.0,3450919440.0,0.08,0.17,-5.14,8.4
4549,002279,久其软件,8.78,-1.24,-0.11,505127.0,442686421.16,3.04,8.89,8.62,8.8,8.89,0.32,6.4,-197.03,5.41,7570176327.0,6933806124.0,0.11,0.34,14.32,9.89
4550,002723,小崧股份,8.75,-1.24,-0.11,101336.0,88498657.0,2.71,8.89,8.65,8.89,8.86,0.67,3.2,-30.67,3.09,2908061415.0,2774744726.0,0.11,0.34,8.56,3.31
4551,688139,海尔生物,34.38,-1.24,-0.43,41679.0,144372834.0,2.01,35.07,34.37,34.85,34.81,0.51,1.32,41.13,2.51,10881026658.0,10881026658.0,-0.06,-0.17,0.94,8.18
4552,300133,华策影视,8.79,-1.24,-0.11,806778.0,709952074.38,2.58,8.94,8.71,8.81,8.9,0.39,5.0,71.08,2.27,16597901923.0,14171492040.0,0.23,0.46,15.66,5.65
4553,002085,万丰奥威,16.77,-1.24,-0.21,572318.0,959328199.16,2.36,16.96,16.56,16.8,16.98,0.46,2.7,36.63,4.69,35607699410.0,35607699410.0,-0.06,0.06,-2.27,4.75
4554,920931,无锡鼎邦,14.39,-1.24,-0.18,15368.0,22164469.09,2.2,14.6,14.28,14.52,14.57,1.23,5.34,109.32,3.46,1351652700.0,414083762.0,0.14,0.56,-16.14,0.7
4555,300674,宇信科技,24.64,-1.24,-0.31,169121.0,417384637.98,2.16,24.96,24.42,24.67,24.95,0.34,2.41,46.61,3.92,17347965958.0,17322210629.0,0.0,0.12,3.44,1.57
4556,920122,中纺标,35.03,-1.24,-0.44,8278.0,28989990.73,1.16,35.27,34.86,35.11,35.47,0.6,2.32,143.9,9.66,3231241043.0,1251416554.0,0.2,0.34,-13.95,4.54
4557,002913,奥士康,41.13,-1.25,-0.52,32232.0,132650467.0,1.92,41.65,40.85,41.65,41.65,0.72,1.07,34.66,2.96,13053037530.0,12408238818.0,0.0,-0.02,9.36,-3.77
4558,688118,普元信息,31.7,-1.25,-0.4,54830.0,176196256.0,6.92,32.99,30.77,31.3,32.1,0.38,5.88,-50.4,3.59,2958139802.0,2958139802.0,-0.13,-0.06,16.37,24.22
4559,601500,通用股份,4.74,-1.25,-0.06,387969.0,184686912.0,2.5,4.84,4.72,4.79,4.8,1.07,2.45,51.31,1.23,7533356584.0,7503423484.0,0.21,0.21,6.52,-1.66
4560,300862,蓝盾光电,25.28,-1.25,-0.32,64650.0,163151057.72,2.7,25.6,24.91,25.52,25.6,0.25,4.27,-59.31,2.34,4667140563.0,3829187057.0,0.04,0.12,14.49,10.49
4561,301080,百普赛斯,60.72,-1.25,-0.77,19586.0,119785554.5,2.99,62.43,60.59,61.49,61.49,0.88,1.55,57.49,3.84,10151029640.0,7650619448.0,-0.07,0.02,0.58,12.44
4562,301108,洁雅股份,35.51,-1.25,-0.45,18006.0,65377432.0,4.92,37.28,35.51,36.46,35.96,0.98,2.77,44.15,2.13,3996872509.0,2304338144.0,-0.42,-0.67,-1.61,6.76
4563,301018,申菱环境,66.4,-1.25,-0.84,94082.0,632624775.83,3.82,68.58,66.01,66.8,67.24,0.8,4.73,88.28,6.66,17665890250.0,13213561090.0,0.02,0.2,7.18,4.53
4564,688251,井松智能,26.82,-1.25,-0.34,20240.0,54506310.0,1.99,27.28,26.74,27.26,27.16,0.99,2.03,250.79,3.23,2698158111.0,2679406238.0,0.07,0.11,4.11,-8.78
4565,301137,哈焊华通,56.16,-1.25,-0.71,112238.0,638976307.45,4.82,58.5,55.76,57.29,56.87,0.58,6.17,293.5,7.45,10210640544.0,10210640544.0,-0.02,-0.04,9.88,19.46
4566,301060,兰卫医学,11.77,-1.26,-0.15,156293.0,184613998.97,2.43,11.99,11.7,11.85,11.92,0.39,4.34,-5294.8,2.99,4714085090.0,4239372236.0,0.09,0.26,23.89,27.24
4567,301110,青木科技,76.03,-1.26,-0.97,49891.0,378135555.08,3.47,76.99,74.32,76.33,77.0,0.42,7.63,66.27,4.82,7035461368.0,4969821305.0,0.24,0.17,7.86,14.88
4568,300622,博士眼镜,33.83,-1.26,-0.43,172774.0,588685326.1,2.74,34.69,33.75,34.68,34.26,0.49,11.09,65.82,9.09,7708306233.0,5269787159.0,0.03,0.0,14.6,8.92
4569,688176,亚虹医药-U,13.22,-1.27,-0.17,125486.0,164706931.0,3.29,13.39,12.95,13.39,13.39,0.66,2.88,-22.75,4.33,7550873825.0,5759768246.0,-0.08,0.0,34.08,14.86
4570,920701,豪声电子,18.69,-1.27,-0.24,13911.0,26076646.9,2.06,19.03,18.64,19.0,18.93,0.53,1.39,34.9,3.09,2564268000.0,1872873316.0,0.05,0.0,-1.74,2.47
4571,688015,交控科技,24.11,-1.27,-0.31,18775.0,45414265.0,2.13,24.54,24.02,24.42,24.42,0.72,1.0,40.13,1.75,4549092690.0,4549092690.0,0.04,0.0,0.63,5.84
4572,920266,生物谷,9.36,-1.27,-0.12,10651.0,10028510.26,1.48,9.49,9.35,9.42,9.48,0.49,0.9,-24.51,1.3,1160640066.0,1109070678.0,-0.32,-0.21,-9.57,3.2
4573,688689,银河微电,31.0,-1.27,-0.4,42124.0,130455237.0,3.5,31.6,30.5,31.45,31.4,1.18,3.27,64.74,3.31,3996001091.0,3996001091.0,0.19,0.29,15.11,9.23
4574,300671,富满微,35.48,-1.28,-0.46,72567.0,257571260.8,2.73,36.18,35.2,35.8,35.94,0.8,3.29,-99.07,4.73,7854791601.0,7831971326.0,0.03,0.14,-1.22,11.26
4575,688016,心脉医疗,96.73,-1.28,-1.25,14463.0,140603367.0,1.88,98.5,96.66,97.93,97.98,0.64,1.17,20.84,3.01,11923144577.0,11923144577.0,-0.04,0.03,-6.95,5.53
4576,688112,鼎阳科技,40.9,-1.28,-0.53,18803.0,77233218.0,2.9,41.93,40.73,41.51,41.43,0.92,1.18,43.97,4.13,6527512515.0,6527512515.0,0.05,0.02,8.98,9.21
4577,603132,金徽股份,16.04,-1.29,-0.21,73415.0,118033708.0,3.82,16.41,15.79,16.29,16.25,0.77,0.75,34.0,4.97,15687120000.0,15687120000.0,-0.06,-0.06,13.12,9.34
4578,002261,拓维信息,33.77,-1.29,-0.44,533497.0,1810046493.89,2.25,34.4,33.63,33.94,34.21,0.38,4.66,304.33,16.32,42544508877.0,38688677529.0,0.0,-0.06,-3.73,2.02
4579,688282,理工导航,81.65,-1.29,-1.07,20769.0,169739684.0,5.07,83.98,79.79,81.0,82.72,0.57,2.36,-2522.24,5.62,7185200000.0,7185200000.0,0.0,-0.4,48.08,28.58
4580,603895,天永智能,30.54,-1.29,-0.4,12929.0,39555874.0,1.65,30.94,30.43,30.82,30.94,0.36,1.2,203.9,17.04,3300763200.0,3300763200.0,0.07,0.0,6.23,4.73
4581,002822,*ST中装,3.79,-1.3,-0.05,104990.0,39818393.84,1.56,3.84,3.78,3.81,3.84,0.48,0.98,-10.96,2.04,7394070938.0,4057537495.0,0.0,0.0,8.29,-3.32
4582,603396,金辰股份,37.88,-1.3,-0.5,121325.0,467229034.0,4.04,39.27,37.72,38.41,38.38,1.0,8.76,77.91,2.03,5247420867.0,5247420867.0,0.05,0.11,36.75,12.91
4583,300147,ST香雪,9.08,-1.3,-0.12,78405.0,71176821.01,1.74,9.18,9.02,9.07,9.2,0.47,1.19,-12.44,8.67,6004413729.0,5969177045.0,0.0,-0.11,-8.38,-0.22
4584,600501,航天晨光,29.5,-1.3,-0.39,261938.0,779634664.0,2.51,30.2,29.45,29.51,29.89,0.46,6.12,-83.63,7.32,12620813900.0,12620813900.0,-0.03,-0.07,34.58,-2.09
4585,002238,天威视讯,8.31,-1.31,-0.11,115148.0,95730202.2,2.38,8.43,8.23,8.4,8.42,0.44,1.43,-117.46,3.14,6669266620.0,6669266620.0,-0.24,-0.12,-10.26,2.21
4586,300142,沃森生物,11.95,-1.32,-0.16,338925.0,405417922.49,2.06,12.1,11.85,12.1,12.11,0.46,2.18,87.7,1.98,19112215065.0,18593537241.0,0.0,0.08,4.64,9.83
4587,301172,君逸数码,23.96,-1.32,-0.32,34819.0,83529024.8,1.94,24.25,23.78,24.0,24.28,0.49,3.53,180.8,2.82,4132620800.0,2366435277.0,0.17,0.13,2.92,8.86
4588,600105,永鼎股份,27.01,-1.32,-0.36,1020409.0,2767435084.0,2.48,27.48,26.8,27.0,27.37,0.51,6.98,89.99,11.97,39488479602.0,39488479602.0,0.04,-0.04,91.29,7.61
4589,688778,厦钨新能,93.12,-1.32,-1.25,69229.0,640904094.0,4.33,94.31,90.22,94.0,94.37,0.72,1.37,63.83,5.22,46996833649.0,46996833649.0,0.06,-0.09,23.5,20.36
4590,600276,恒瑞医药,61.12,-1.32,-0.82,473891.0,2909640710.0,2.78,62.38,60.66,61.8,61.94,0.85,0.74,52.9,6.82,405665656299.0,389884618987.0,0.0,0.15,-6.17,2.6
4591,600846,同济科技,14.2,-1.32,-0.19,44638.0,63753804.0,1.88,14.45,14.18,14.39,14.39,0.57,0.71,40.41,2.15,8871613527.0,8871613527.0,0.07,-0.07,1.87,7.98
4592,600895,张江高科,44.89,-1.32,-0.6,342990.0,1546297660.0,2.04,45.55,44.62,45.36,45.49,0.48,2.21,84.56,5.21,69520673900.0,69520673900.0,0.0,-0.02,1.35,2.26
4593,002382,蓝帆医疗,5.94,-1.33,-0.08,88014.0,52397173.47,1.5,6.01,5.92,6.0,6.02,0.46,0.88,-15.69,0.78,5982400053.0,5938254715.0,0.0,0.0,3.85,6.07
4594,603305,旭升集团,19.29,-1.33,-0.26,689972.0,1337808055.0,4.6,19.88,18.98,19.54,19.55,0.49,5.97,55.76,2.46,22293618045.0,22293618045.0,-0.1,0.1,31.67,19.22
4595,603392,万泰生物,44.48,-1.33,-0.6,54074.0,240712967.0,1.95,45.04,44.16,44.89,45.08,0.89,0.43,-243.22,4.65,56240191922.0,56240191922.0,-0.04,-0.02,-19.2,-1.02
4596,301396,宏景科技,75.81,-1.33,-1.02,93737.0,718270266.4,4.35,78.47,75.13,76.5,76.83,0.44,12.32,81.18,9.03,11638165238.0,5767706220.0,-0.5,0.15,13.91,14.34
4597,603877,太平鸟,16.35,-1.33,-0.22,29104.0,47629318.0,1.63,16.57,16.3,16.57,16.57,0.5,0.62,204.41,1.8,7702088267.0,7673440206.0,-0.3,-0.18,13.94,12.53
4598,688520,神州细胞,46.46,-1.34,-0.63,24628.0,114739999.0,1.72,47.17,46.36,47.0,47.09,0.53,0.55,-61.9,-28.57,20690297272.0,20690297272.0,0.11,0.04,-10.36,7.27
4599,300096,ST易联众,7.35,-1.34,-0.1,54177.0,39944121.0,1.48,7.44,7.33,7.42,7.45,0.72,1.26,62.47,9.01,3160500000.0,3160500000.0,-0.14,-0.14,-4.92,-1.08
4600,002607,中公教育,2.94,-1.34,-0.04,2539119.0,748232065.61,1.68,2.98,2.93,2.96,2.98,0.38,4.99,147.87,22.21,18132154204.0,14946952291.0,0.0,0.34,7.3,7.3
4601,600650,锦江在线,16.21,-1.34,-0.22,139989.0,226900408.0,2.43,16.48,16.08,16.09,16.43,0.46,3.58,73.53,2.09,8941599834.0,6330978816.0,0.0,0.06,2.92,6.64
4602,688981,中芯国际,125.29,-1.34,-1.7,477537.0,6024303737.0,2.66,128.5,125.12,127.05,126.99,0.75,2.39,196.9,6.63,1002375515748.0,250525191764.0,0.0,0.09,-2.35,2.0
4603,603890,春秋电子,16.15,-1.34,-0.22,226450.0,366712084.0,2.63,16.49,16.06,16.3,16.37,0.71,4.97,23.91,2.33,7363508536.0,7363508536.0,0.0,0.25,25.98,0.12
4604,600106,重庆路桥,6.58,-1.35,-0.09,243134.0,159894977.0,1.8,6.65,6.53,6.63,6.67,0.73,1.83,33.05,1.69,8744984908.0,8744984908.0,0.0,0.15,3.79,5.11
4605,688343,云天励飞-U,83.35,-1.35,-1.14,126244.0,1047311043.0,4.63,84.92,81.01,83.11,84.49,0.71,4.79,-75.3,7.71,29908202111.0,21990248837.0,-0.14,-0.16,6.56,9.56
4606,688229,博睿数据,69.15,-1.36,-0.95,12584.0,87598335.0,3.3,70.92,68.61,69.25,70.1,0.31,2.83,-55.15,7.34,3070260000.0,3070260000.0,0.14,0.32,18.35,10.32
4607,301119,正强股份,54.4,-1.36,-0.75,21105.0,115078071.1,3.48,55.77,53.85,55.14,55.15,0.58,2.51,46.63,5.55,5657600000.0,4575584000.0,-0.18,-0.04,41.67,3.25
4608,301226,祥明智能,33.39,-1.36,-0.46,31205.0,104308386.46,2.57,34.0,33.13,33.63,33.85,0.5,2.87,139.14,3.99,3632832000.0,3632832000.0,-0.03,-0.03,2.99,-1.88
4609,002456,欧菲光,10.85,-1.36,-0.15,704656.0,766785939.38,1.45,10.98,10.82,10.92,11.0,0.6,2.13,-401.88,9.25,36463386029.0,35977388717.0,0.09,0.09,-8.05,2.17
4610,920509,同惠电子,39.7,-1.37,-0.55,76866.0,320075254.65,9.42,43.4,39.61,42.85,40.25,1.27,9.19,108.13,18.45,6364136131.0,3321719644.0,0.05,0.2,8.41,5.61
4611,688401,路维光电,61.35,-1.37,-0.85,40466.0,249042524.0,4.92,63.68,60.62,62.2,62.2,0.62,2.09,51.8,7.81,11861927592.0,11861927592.0,0.08,0.33,32.22,25.69
