,序号,股票代码,股票简称,纳入时间,行业,行业2,行业3,价格,pe,pettm,pb,股息率,市值,净利同增,上季利增,营收同增,上季营增
2272,22,000037.SZ,深南电A,2022-08-01,公用事业,电力,火力发电,9.4,258.62,119.05,3.85,,56.66,56.29,42.57,-24.82,-11.45
2273,23,600021.SH,上海电力,2003-10-29,公用事业,电力,火力发电,21.22,29.26,22.7,2.83,1.32,598.67,24.04,43.85,-1.26,1.76
2274,24,600509.SH,天富能源,2021-12-13,公用事业,电力,火力发电,8.61,47.63,91.89,1.52,0.64,118.34,-24.23,-3.0,-12.1,-10.64
2275,25,001896.SZ,豫能控股,1998-01-22,公用事业,电力,火力发电,6.33,,37.78,2.8,,96.58,422.12,340.71,-7.71,-13.9
2276,26,600023.SH,浙能电力,2013-12-26,公用事业,电力,火力发电,4.97,8.6,9.15,0.9,6.84,666.41,-6.96,-10.57,-11.29,-11.68
2277,27,601991.SH,大唐发电,2006-12-28,公用事业,电力,火力发电,3.75,15.4,10.22,2.04,3.12,694.0,51.48,47.35,-1.82,-1.93
2278,28,600396.SH,华电辽能,2016-07-01,公用事业,电力,火力发电,3.13,54.41,72.22,3.41,,46.1,-86.27,-28.45,-1.72,-5.53
2279,1,000722.SZ,湖南发展,2013-07-01,公用事业,电力,水力发电,13.1,89.68,86.35,1.93,0.38,60.8,4.26,-12.22,13.73,-6.28
2280,2,000993.SZ,闽东电力,2019-01-09,公用事业,电力,水力发电,12.45,33.67,27.63,2.14,,57.01,32.38,32.96,8.81,4.48
2281,3,002039.SZ,黔源电力,2005-03-03,公用事业,电力,水力发电,17.27,33.84,16.57,1.7,0.93,73.84,85.74,-4.54,47.99,1.23
2282,4,600236.SH,桂冠电力,2000-03-23,公用事业,电力,水力发电,8.32,28.72,25.83,3.76,2.04,655.81,11.8,-17.37,-0.25,-13.99
2283,5,600868.SH,梅雁吉祥,2024-07-31,公用事业,电力,水力发电,4.34,,,4.25,,82.38,-365.34,-350.33,-18.54,-40.55
2284,6,600025.SH,华能水电,2017-12-22,公用事业,电力,水力发电,9.12,20.48,19.73,2.47,2.12,1699.16,4.34,10.54,6.3,9.08
2285,7,600900.SH,长江电力,2003-11-18,公用事业,电力,水力发电,26.38,19.86,18.89,2.91,2.78,6454.72,0.6,14.86,-0.89,5.34
2286,8,600886.SH,国投电力,2017-07-03,公用事业,电力,水力发电,13.04,15.71,15.86,1.58,3.5,1043.79,-0.92,1.36,-8.61,-5.18
2287,9,000601.SZ,韶能股份,2016-07-01,公用事业,电力,水力发电,5.2,72.16,105.59,1.37,3.84,55.35,-12.34,-42.43,8.33,6.95
2288,10,000791.SZ,甘肃能源,2013-07-01,公用事业,电力,水力发电,6.79,13.4,8.45,1.51,2.65,220.26,14.16,16.87,0.64,0.19
2289,11,600674.SH,川投能源,2012-03-23,公用事业,电力,水力发电,13.97,15.11,15.81,1.53,2.86,680.98,-4.54,6.9,4.95,17.95
2290,1,600719.SH,大连热电,1996-07-16,公用事业,电力,热力服务,6.67,,,9.16,,26.99,3.28,1.62,-6.32,-6.41
2291,2,600167.SH,联美控股,1999-01-28,公用事业,电力,热力服务,7.0,24.04,22.82,1.46,2.81,158.4,6.88,9.88,-6.19,-2.65
2292,3,600475.SH,华光环能,2024-07-31,公用事业,电力,热力服务,22.09,29.98,37.22,2.46,2.02,211.17,-28.46,-28.16,-7.89,-23.3
2293,4,002015.SZ,协鑫能科,2020-07-24,公用事业,电力,热力服务,10.88,36.11,27.37,1.43,0.9,176.62,25.78,26.42,5.07,15.29
2294,5,000692.SZ,惠天热电,1997-02-27,公用事业,电力,热力服务,3.81,,,,,20.3,30.37,51.05,-0.4,0.05
2295,6,605162.SH,新中港,2021-07-14,公用事业,电力,热力服务,9.26,25.31,24.93,2.92,1.94,37.09,2.51,-4.62,-18.48,-17.74
2296,7,002479.SZ,富春环保,2021-12-13,公用事业,电力,热力服务,5.35,19.19,20.53,1.1,2.8,46.28,-6.06,88.87,9.01,13.07
2297,8,605028.SH,世茂能源,2021-07-19,公用事业,电力,热力服务,26.71,24.89,26.0,3.25,1.87,42.74,-5.89,-6.64,-12.38,-15.03
2298,9,605580.SH,恒盛能源,2021-08-26,公用事业,电力,热力服务,23.4,47.97,53.91,6.79,1.07,65.52,-13.51,32.72,16.32,17.22
2299,10,600149.SH,廊坊发展,2021-12-13,公用事业,电力,热力服务,5.95,26.63,140.53,9.7,,22.62,-98.43,338.69,-63.12,-4.88
2300,11,600982.SH,宁波能源,2005-07-01,公用事业,电力,热力服务,4.73,18.55,16.05,1.2,3.17,52.86,22.53,13.05,-12.7,-11.24
2301,12,300335.SZ,迪森股份,2021-12-13,公用事业,电力,热力服务,6.19,60.83,58.46,1.52,1.62,29.53,3.05,38.77,1.27,6.54
2302,13,605011.SH,杭州热电,2021-07-07,公用事业,电力,热力服务,20.64,38.96,43.91,3.46,1.07,82.58,-14.14,-5.52,-11.17,-9.69
2303,14,001210.SZ,金房能源,2021-08-05,公用事业,电力,热力服务,23.93,77.07,49.68,2.89,1.18,37.53,42.65,36.09,9.69,11.06
2304,15,600052.SH,东望时代,2023-07-06,公用事业,电力,热力服务,4.61,,,1.45,0.43,38.92,-29.13,-32.31,96.51,103.08
2305,16,001376.SZ,百通能源,2023-11-10,公用事业,电力,热力服务,20.7,49.89,54.68,8.16,0.72,95.41,-11.23,-7.32,-7.47,-8.36
2306,17,002893.SZ,京能热力,2017-09-22,公用事业,电力,热力服务,11.71,46.24,37.68,2.54,0.87,30.87,35.57,5.78,24.03,16.71
2307,18,600226.SH,亨通股份,2022-08-01,公用事业,电力,热力服务,5.9,92.63,92.01,4.86,,175.49,0.68,8.91,38.94,45.8
2308,1,601908.SH,京运通,2011-09-16,公用事业,电力,光伏发电,4.19,,,1.15,,101.17,83.86,80.46,-37.55,-47.25
2309,2,603105.SH,芯能科技,2018-07-16,公用事业,电力,光伏发电,10.87,28.08,28.06,2.55,1.84,54.35,0.07,1.14,3.6,7.21
2310,3,300125.SZ,*ST聆达,2025-12-30,公用事业,电力,光伏发电,7.67,,,,,51.07,77.54,37.56,83.47,72.39
2311,4,600032.SH,浙江新能,2021-06-01,公用事业,电力,光伏发电,8.08,34.3,36.25,1.5,0.64,194.3,-4.74,-34.65,-1.56,-5.4
2312,5,601222.SH,林洋能源,2011-08-15,公用事业,电力,光伏发电,6.06,16.58,61.9,0.81,1.44,124.85,-60.56,-45.88,-28.88,-28.35
2313,6,002218.SZ,拓日新能,2024-07-31,公用事业,电力,光伏发电,7.04,922.12,,2.45,0.14,99.48,-451.75,-369.79,-27.23,-30.08
2314,7,002256.SZ,兆新股份,2008-07-02,公用事业,电力,光伏发电,3.82,,,6.73,,76.17,105.5,47.06,34.45,29.99
2315,8,300317.SZ,珈伟新能,2012-05-18,公用事业,电力,光伏发电,4.48,,,2.39,,37.19,45.42,66.14,24.92,49.01
2316,9,601778.SH,晶科科技,2020-05-26,公用事业,电力,光伏发电,4.64,51.08,36.0,1.05,0.59,165.69,61.82,39.76,-19.73,10.47
2317,10,002480.SZ,新筑股份,2023-07-06,公用事业,电力,光伏发电,6.35,,,5.06,,48.84,83.39,62.91,-36.97,-37.53
2318,11,000591.SZ,太阳能,1999-12-30,公用事业,电力,光伏发电,5.73,18.35,21.22,0.93,2.07,224.87,-12.82,-16.89,-14.08,-16.84
2319,12,600821.SH,金开新能,2022-08-01,公用事业,电力,光伏发电,5.87,14.61,18.98,1.24,3.36,117.24,-24.8,-9.8,0.39,2.07
2320,13,002617.SZ,露笑科技,2011-09-27,公用事业,电力,光伏发电,9.1,67.82,64.78,2.74,,174.99,5.17,-16.68,-0.82,-7.73
2321,1,001258.SZ,立新能源,2022-08-03,公用事业,电力,风力发电,7.8,145.07,136.47,2.4,0.22,72.8,2.44,-90.17,3.26,-6.02
2322,2,600956.SH,新天绿能,2020-07-06,公用事业,电力,风力发电,7.64,20.62,19.86,1.45,2.75,344.77,4.23,-1.23,-8.51,-10.16
2323,3,601016.SH,节能风电,2014-10-13,公用事业,电力,风力发电,3.18,15.4,22.75,1.19,3.45,204.8,-36.45,-27.86,-10.5,-7.52
2324,4,000862.SZ,银星能源,1999-12-30,公用事业,电力,风力发电,6.5,68.65,44.58,1.33,,59.67,24.63,26.56,4.85,4.51
2325,5,002053.SZ,云南能投,2024-12-09,公用事业,电力,风力发电,11.62,15.85,32.13,1.44,2.84,106.99,-60.12,-45.24,-25.54,-13.93
2326,6,600163.SH,中闽能源,1999-12-30,公用事业,电力,风力发电,6.02,17.59,20.1,1.65,1.38,114.56,-19.82,-8.07,-1.4,-2.95
2327,7,603693.SH,江苏新能,2018-07-10,公用事业,电力,风力发电,12.72,27.2,29.59,1.63,1.18,113.4,-7.93,-3.62,-2.07,0.48
2328,8,000155.SZ,川能动力,2000-10-10,公用事业,电力,风力发电,12.94,32.87,53.74,2.39,1.31,238.89,-44.83,-51.7,-7.98,-17.58
2329,9,000507.SZ,珠海港,2023-07-06,公用事业,电力,风力发电,5.49,17.29,16.74,0.92,1.17,50.49,4.02,-9.81,-19.58,-15.38
2330,10,600905.SH,三峡能源,2021-06-18,公用事业,电力,风力发电,4.11,19.23,22.04,1.32,1.63,1174.95,-15.31,-5.48,-2.26,-2.19
2331,11,001289.SZ,龙源电力,2022-02-09,公用事业,电力,风力发电,15.74,20.74,25.0,1.75,2.08,1315.84,-21.02,-13.79,-17.29,-18.61
2332,12,601619.SH,嘉泽新能,2017-07-27,公用事业,电力,风力发电,6.44,29.77,27.83,2.39,2.23,187.58,7.99,11.59,2.66,5.87
2333,13,000537.SZ,绿发电力,2022-08-29,公用事业,电力,风力发电,8.7,17.83,20.01,0.9,2.82,179.79,-12.02,33.06,26.78,29.3
2334,14,600930.SH,华电新能,2025-07-23,公用事业,电力,风力发电,5.97,28.2,28.16,2.26,,2490.34,0.17,0.29,18.21,15.8
2335,1,002060.SZ,广东建工,2022-08-01,公用事业,电力,电能综合服务,3.79,12.18,13.15,1.03,3.69,142.29,-13.35,-23.44,5.29,10.64
2336,2,600310.SH,广西能源,2001-03-07,公用事业,电力,电能综合服务,3.97,92.38,,1.91,0.76,58.19,-82.6,-719.96,-9.69,-14.75
2337,3,000883.SZ,湖北能源,1999-12-30,公用事业,电力,电能综合服务,4.61,17.99,17.21,0.88,1.99,326.36,-5.07,-32.91,-12.24,-13.52
2338,4,600979.SH,广安爱众,2004-09-13,公用事业,电力,电能综合服务,4.64,24.83,39.87,1.26,1.23,58.54,-37.0,-35.67,-7.01,-0.32
2339,5,000875.SZ,电投绿能,2002-10-11,公用事业,电力,电能综合服务,7.36,24.29,57.0,1.54,0.77,266.97,-44.63,-33.72,-4.42,-4.63
2340,6,600101.SH,明星电力,1999-12-30,公用事业,电力,电能综合服务,10.19,26.67,30.36,1.81,1.18,55.83,-20.43,-13.08,9.17,13.73
2341,7,003035.SZ,南网能源,2021-01-26,公用事业,电力,电能综合服务,7.6,,217.88,4.15,0.09,287.88,125.08,4.48,15.37,21.13
2342,8,600644.SH,乐山电力,1999-12-30,公用事业,电力,电能综合服务,11.24,287.98,277.76,3.14,,65.0,6.22,-14.55,3.27,1.94
2343,9,600483.SH,福能股份,2004-06-07,公用事业,电力,电能综合服务,9.2,9.16,8.5,0.97,4.16,255.77,12.17,12.48,-4.29,-4.44
2344,10,600969.SH,郴电国际,2004-04-15,公用事业,电力,电能综合服务,12.08,,,1.23,,44.7,33.93,29.55,-7.16,1.26
2345,11,600995.SH,南网储能,2004-06-22,公用事业,电力,电能综合服务,14.05,39.86,29.65,2.0,0.84,449.04,37.13,32.93,17.72,13.38
2346,12,600452.SH,涪陵电力,2004-03-10,公用事业,电力,电能综合服务,11.96,35.72,47.1,3.36,0.75,183.77,-29.58,-14.95,-5.43,-3.86
2347,13,300040.SZ,九洲集团,2024-07-31,公用事业,电力,电能综合服务,6.98,,,1.74,0.81,44.91,-41.09,-46.54,-2.75,-7.6
2348,14,600116.SH,三峡水利,1999-12-30,公用事业,电力,电能综合服务,6.81,42.04,47.0,1.15,0.58,130.22,-8.53,-79.07,-6.06,-6.1
2349,15,600505.SH,西昌电力,2002-06-06,公用事业,电力,电能综合服务,14.0,615.36,325.03,4.18,0.14,51.04,149.66,112.7,9.04,7.26
2350,1,600803.SH,新奥股份,2020-09-01,公用事业,燃气Ⅱ,燃气Ⅲ,19.6,13.5,13.7,2.62,6.16,606.77,-1.87,-4.82,-2.91,-1.47
2351,2,600635.SH,大众公用,2016-07-01,公用事业,燃气Ⅱ,燃气Ⅲ,6.36,80.54,32.23,2.07,0.57,187.77,205.14,172.62,-2.65,-5.78
2352,3,603706.SH,东方环宇,2018-07-16,公用事业,燃气Ⅱ,燃气Ⅲ,21.14,20.27,18.71,2.41,4.26,40.04,13.57,7.53,4.85,6.48
2353,4,300332.SZ,天壕能源,2021-12-13,公用事业,燃气Ⅱ,燃气Ⅲ,5.58,38.68,54.27,1.13,,48.27,-27.25,-32.08,-36.05,-32.15
2354,5,605368.SH,蓝天燃气,2021-02-05,公用事业,燃气Ⅱ,燃气Ⅲ,8.29,11.77,18.87,1.84,10.25,59.24,-41.95,-40.08,-14.95,-13.98
2355,6,600333.SH,长春燃气,2000-12-11,公用事业,燃气Ⅱ,燃气Ⅲ,5.75,,,1.87,,35.02,31.03,-4.37,-4.42,-5.69
2356,7,603393.SH,新天然气,2016-09-21,公用事业,燃气Ⅱ,燃气Ⅲ,29.51,10.56,11.18,1.39,,125.1,-7.53,2.81,0.2,4.46
2357,8,605169.SH,洪通燃气,2020-11-06,公用事业,燃气Ⅱ,燃气Ⅲ,13.5,22.06,37.95,1.96,1.81,38.19,-43.96,15.98,16.72,34.37
2358,9,603080.SH,新疆火炬,2018-01-10,公用事业,燃气Ⅱ,燃气Ⅲ,23.7,21.38,18.26,2.2,2.36,33.54,20.49,25.52,8.24,9.94
2359,10,600681.SH,百川能源,2016-07-01,公用事业,燃气Ⅱ,燃气Ⅲ,4.24,17.82,16.92,1.62,5.54,56.85,9.82,30.68,5.8,5.82
2360,11,300483.SZ,首华燃气,2021-12-13,公用事业,燃气Ⅱ,燃气Ⅲ,15.93,,,2.07,,50.02,97.93,113.05,95.91,117.2
2361,12,000407.SZ,胜利股份,2016-07-01,公用事业,燃气Ⅱ,燃气Ⅲ,5.12,38.43,35.32,1.48,0.82,45.06,9.43,7.77,-5.07,-1.64
2362,13,600617.SH,国新能源,2014-07-02,公用事业,燃气Ⅱ,燃气Ⅲ,3.23,,,1.84,,62.31,7.58,37.66,-3.7,-1.99
2363,14,600917.SH,重庆燃气,2014-10-14,公用事业,燃气Ⅱ,燃气Ⅲ,5.72,23.33,34.61,1.57,1.43,89.29,-47.14,-28.9,2.97,5.1
2364,15,001299.SZ,美能能源,2022-11-07,公用事业,燃气Ⅱ,燃气Ⅲ,13.44,37.36,32.95,2.76,5.6,32.61,21.38,30.15,17.28,19.08
2365,16,300435.SZ,中泰股份,2020-03-10,公用事业,燃气Ⅱ,燃气Ⅲ,31.1,,176.22,3.62,0.64,119.96,77.07,9.14,5.13,-4.79
2366,17,002911.SZ,佛燃能源,2017-11-29,公用事业,燃气Ⅱ,燃气Ⅲ,14.59,22.21,18.93,4.27,3.29,189.44,6.07,7.27,5.38,8.59
2367,18,000669.SZ,ST金鸿,2013-07-01,公用事业,燃气Ⅱ,燃气Ⅲ,3.07,,,,,20.89,51.43,67.36,-4.38,-6.99
2368,19,002267.SZ,陕天然气,2008-08-21,公用事业,燃气Ⅱ,燃气Ⅲ,7.92,12.17,13.05,1.34,4.42,88.08,-23.85,-12.62,-7.38,-1.47
2369,20,001331.SZ,胜通能源,2022-09-16,公用事业,燃气Ⅱ,燃气Ⅲ,59.67,,5071.49,11.12,,168.41,83.58,48.47,12.57,26.88
2370,21,603053.SH,成都燃气,2019-12-24,公用事业,燃气Ⅱ,燃气Ⅲ,10.14,18.44,18.58,1.87,2.96,90.13,-0.84,0.91,-0.78,3.68
2371,22,605090.SH,九丰能源,2021-06-01,公用事业,燃气Ⅱ,燃气Ⅲ,46.11,19.28,23.35,3.08,2.45,324.63,-19.13,-22.17,-8.45,-7.45
2372,23,002700.SZ,万憬能源,2012-09-28,公用事业,燃气Ⅱ,燃气Ⅲ,7.43,32.98,41.24,2.25,0.89,30.73,-22.73,-27.37,-2.06,3.86
2373,24,002259.SZ,升达林业,2018-07-16,公用事业,燃气Ⅱ,燃气Ⅲ,5.77,361.78,83.64,15.99,,43.41,196.44,132.41,40.65,78.26
2374,25,600903.SH,贵州燃气,2017-11-14,公用事业,燃气Ⅱ,燃气Ⅲ,6.87,126.37,,2.64,0.51,79.01,-64.29,-41.94,0.45,4.73
2375,26,000593.SZ,德龙汇能,2016-02-19,公用事业,燃气Ⅱ,燃气Ⅲ,14.69,276.59,3538.3,6.03,,52.68,-41.47,-20.25,1.56,4.49
2376,27,603318.SH,水发燃气,2021-12-13,公用事业,燃气Ⅱ,燃气Ⅲ,7.11,31.8,,2.3,0.96,32.64,-171.15,-218.33,-3.67,-7.4
2377,28,601139.SH,深圳燃气,2010-01-05,公用事业,燃气Ⅱ,燃气Ⅲ,6.84,13.5,13.99,1.25,2.34,196.77,-13.08,-13.61,8.63,11.99
2378,29,603689.SH,皖天然气,2017-01-17,公用事业,燃气Ⅱ,燃气Ⅲ,8.45,13.36,14.25,1.25,4.41,44.45,-7.31,-2.6,-10.3,-8.49
2379,1,600057.SH,厦门象屿,2011-08-30,交通运输,物流,原材料供应链服务,8.0,16.02,10.51,1.41,4.29,227.25,83.57,32.48,6.44,0.23
2380,2,603329.SH,上海雅仕,2018-01-08,交通运输,物流,原材料供应链服务,11.7,68.89,81.53,2.08,0.16,29.26,-20.31,42.56,-15.54,56.76
2381,3,600180.SH,瑞茂通,1999-12-30,交通运输,物流,原材料供应链服务,3.7,60.38,250.54,0.51,0.94,40.21,-40.34,-64.7,-28.97,-34.16
2382,4,605050.SH,福然德,2020-10-09,交通运输,物流,原材料供应链服务,13.56,21.1,18.67,1.53,2.58,66.83,20.38,30.53,5.0,2.25
2383,5,600755.SH,XD厦门国,1999-12-30,交通运输,物流,原材料供应链服务,6.76,23.1,29.44,0.74,4.03,144.5,-18.94,-37.62,-16.06,-22.31
2384,6,600603.SH,广汇物流,2025-08-13,交通运输,物流,原材料供应链服务,6.59,15.45,19.4,1.08,,78.64,-24.55,-1.32,-20.09,-20.95
2385,7,600704.SH,物产中大,1999-12-30,交通运输,物流,原材料供应链服务,5.74,9.64,7.81,0.73,5.4,296.83,30.87,29.65,-2.03,-1.92
2386,8,600753.SH,*ST海钦,1999-12-30,交通运输,物流,原材料供应链服务,8.58,,,88.86,,19.76,135.64,120.41,188.11,50.38
2387,9,002485.SZ,ST雪发,2025-08-13,交通运输,物流,原材料供应链服务,4.24,,,1.96,,23.07,-25.47,-9.93,-9.43,-7.77
2388,10,600153.SH,建发股份,1999-12-30,交通运输,物流,原材料供应链服务,9.69,9.54,13.8,0.5,3.15,280.97,-44.19,-29.87,-0.63,-1.16
2389,11,000626.SZ,远大控股,1999-12-30,交通运输,物流,原材料供应链服务,7.75,,,1.65,,39.26,142.3,172.02,-4.68,-6.93
2390,12,000906.SZ,浙商中拓,1999-12-30,交通运输,物流,原材料供应链服务,6.2,11.93,22.35,0.93,3.22,44.0,-47.51,-36.99,15.9,8.51
2391,13,001202.SZ,炬申股份,2021-05-11,交通运输,物流,原材料供应链服务,17.87,36.52,40.71,3.56,,29.79,-12.42,3.18,82.46,49.12
2392,1,603648.SH,畅联股份,2017-09-20,交通运输,物流,中间产品及消费品供应链服务,10.7,29.62,35.35,2.12,2.8,38.78,-18.85,-14.62,-10.64,-10.78
2393,2,300240.SZ,飞力达,2011-07-13,交通运输,物流,中间产品及消费品供应链服务,7.97,,,2.01,,29.61,49.1,39.69,-6.81,-7.57
2394,3,300350.SZ,华鹏飞,2012-08-28,交通运输,物流,中间产品及消费品供应链服务,6.2,203.28,,3.77,,34.84,-77.62,-91.16,20.36,17.69
2395,4,300873.SZ,海晨股份,2020-08-31,交通运输,物流,中间产品及消费品供应链服务,24.51,19.26,20.2,1.8,1.62,56.52,-6.27,-13.3,10.33,7.46
2396,5,002889.SZ,东方嘉盛,2017-08-07,交通运输,物流,中间产品及消费品供应链服务,15.12,29.82,37.21,2.28,0.35,57.1,-21.2,-38.29,12.63,35.23
2397,6,300013.SZ,新宁物流,2009-11-06,交通运输,物流,中间产品及消费品供应链服务,4.04,,,11.52,,22.56,84.09,94.69,6.68,-8.2
2398,7,002769.SZ,普路通,2015-07-06,交通运输,物流,中间产品及消费品供应链服务,12.26,,,3.87,,45.77,180.87,165.39,14.13,39.77
2399,1,002120.SZ,韵达股份,2007-03-13,交通运输,物流,快递,6.94,10.51,16.28,0.99,2.87,201.2,-48.15,-49.19,5.59,6.8
2400,2,002468.SZ,申通快递,2010-09-15,交通运输,物流,快递,13.0,19.14,17.41,1.93,0.51,199.0,15.81,3.73,15.17,16.02
2401,3,002352.SZ,顺丰控股,2010-03-23,交通运输,物流,快递,38.47,19.06,17.85,1.97,2.34,1938.67,9.07,19.37,8.89,9.26
2402,4,603056.SH,德邦股份,2022-08-01,交通运输,物流,快递,,,,,,,-153.54,-84.34,6.97,11.43
2403,5,600233.SH,圆通速递,2000-06-15,交通运输,物流,快递,17.7,15.1,15.3,1.82,2.03,605.8,-1.83,-7.9,9.69,10.19
2404,1,601598.SH,中国外运,2019-01-25,交通运输,物流,跨境物流,5.77,10.57,10.97,1.08,5.03,413.93,-5.17,0.08,-12.62,-10.42
2405,2,601156.SH,东航物流,2021-06-17,交通运输,物流,跨境物流,18.68,11.03,11.31,1.56,1.54,296.56,-3.19,0.9,-2.4,-0.26
2406,3,001391.SZ,国货航,2025-01-07,交通运输,物流,跨境物流,5.96,37.25,27.1,2.79,1.09,727.65,66.21,86.15,16.92,21.92
2407,4,001228.SZ,永泰运,2022-05-11,交通运输,物流,跨境物流,30.19,35.72,33.79,1.87,1.9,31.36,5.55,-12.6,33.76,21.14
2408,5,603128.SH,华贸物流,2012-06-05,交通运输,物流,跨境物流,5.95,14.46,20.87,1.29,2.92,77.89,-35.07,-24.87,-4.84,2.0
2409,6,603535.SH,嘉诚国际,2017-08-15,交通运输,物流,跨境物流,9.96,24.86,27.16,1.93,0.61,50.89,-10.41,0.29,-3.4,3.93
2410,7,603871.SH,嘉友国际,2018-02-13,交通运输,物流,跨境物流,13.9,14.9,17.91,3.46,3.49,190.15,-19.72,-26.15,0.4,-11.99
2411,8,603117.SH,万林物流,2015-07-06,交通运输,物流,跨境物流,5.35,234.81,459.04,3.11,,32.06,-32.13,-38.96,-14.78,-15.55
2412,9,600119.SH,长江投资,2006-01-05,交通运输,物流,跨境物流,6.95,,,21.27,,25.39,47.85,36.24,-67.35,-74.63
2413,10,603836.SH,海程邦达,2021-06-02,交通运输,物流,跨境物流,14.32,35.63,86.61,1.66,1.03,29.39,-59.15,-74.85,-13.74,-6.4
2414,11,603967.SH,中创物流,2019-05-09,交通运输,物流,跨境物流,12.83,17.6,17.19,1.9,4.68,44.48,3.05,6.9,-27.84,-22.58
2415,1,002492.SZ,恒基达鑫,2010-11-09,交通运输,物流,仓储物流,8.6,53.5,55.98,2.01,0.23,34.83,-5.2,14.08,-1.34,-3.15
2416,2,603713.SH,密尔克卫,2018-07-20,交通运输,物流,仓储物流,63.1,17.65,16.64,2.15,1.13,99.78,7.04,13.12,11.7,17.4
2417,3,603066.SH,音飞储存,2022-08-01,交通运输,物流,仓储物流,11.11,65.01,496.92,2.28,0.47,32.68,-41.19,-20.05,-23.74,-18.97
2418,4,600794.SH,保税科技,1999-12-30,交通运输,物流,仓储物流,3.81,21.8,53.97,1.74,0.79,45.73,-68.09,-65.45,-22.65,-22.13
2419,5,002930.SZ,宏川智慧,2018-04-04,交通运输,物流,仓储物流,12.75,36.84,,2.5,1.57,58.33,-122.27,-109.2,-19.46,-19.8
2420,6,600787.SH,中储股份,1999-12-30,交通运输,物流,仓储物流,5.84,31.45,27.39,0.91,1.2,126.73,3.6,1.04,0.02,-4.28
2421,1,002682.SZ,龙洲股份,2012-06-19,交通运输,物流,公路货运,7.19,,,3.75,,40.43,-32.45,-93.96,-26.61,-18.03
2422,2,002800.SZ,天顺股份,2016-06-06,交通运输,物流,公路货运,17.89,305.47,,5.43,0.17,27.24,-170.04,-180.26,-22.67,2.51
2423,3,603813.SH,*ST原尚,2017-09-25,交通运输,物流,公路货运,38.68,,,7.45,,40.62,-40.75,-52.75,38.57,15.12
2424,4,002010.SZ,传化智联,2004-07-06,交通运输,物流,公路货运,6.55,119.38,32.84,1.02,2.29,181.04,168.36,76.01,-2.74,-5.38
2425,5,603569.SH,长久物流,2016-08-17,交通运输,物流,公路货运,7.44,56.43,67.13,1.6,4.84,44.9,-20.73,-80.66,23.38,27.54
2426,1,600035.SH,楚天高速,2011-10-11,交通运输,铁路公路,高速公路,3.97,8.33,9.49,0.72,4.28,63.92,-14.22,-9.03,37.73,28.42
2427,2,600368.SH,五洲交通,2011-10-11,交通运输,铁路公路,高速公路,4.02,9.27,10.11,0.9,3.26,64.71,-10.26,-10.46,-0.86,2.98
2428,3,600033.SH,福建高速,2011-10-11,交通运输,铁路公路,高速公路,3.84,13.5,13.02,0.86,2.6,105.38,3.58,2.74,1.3,0.56
2429,4,000548.SZ,湖南投资,2011-10-11,交通运输,铁路公路,高速公路,5.85,35.87,63.49,1.41,0.85,29.2,-38.59,-43.48,-26.4,-31.74
2430,5,600106.SH,重庆路桥,2011-10-11,交通运输,铁路公路,高速公路,6.35,53.6,36.72,1.63,0.57,84.39,57.37,36.03,-0.14,-0.35
2431,6,600012.SH,皖通高速,2011-10-11,交通运输,铁路公路,高速公路,14.31,14.65,12.7,1.97,4.22,244.5,5.43,4.0,-2.07,11.72
2432,7,601107.SH,四川成渝,2011-10-11,交通运输,铁路公路,高速公路,6.5,13.62,12.15,1.05,4.46,198.77,15.78,19.93,-17.29,-23.14
2433,8,000755.SZ,山西高速,2018-11-20,交通运输,铁路公路,高速公路,5.44,17.13,16.82,1.47,3.68,79.82,2.16,1.6,-1.72,-3.96
2434,9,600020.SH,中原高速,2011-10-11,交通运输,铁路公路,高速公路,4.07,10.39,8.98,0.77,4.18,91.47,16.78,7.68,3.89,13.17
2435,10,600548.SH,深高速,2011-10-11,交通运输,铁路公路,高速公路,9.12,20.21,18.65,0.99,2.68,231.45,7.01,24.04,3.24,4.3
2436,11,000900.SZ,现代投资,2011-10-11,交通运输,铁路公路,高速公路,4.28,19.06,17.65,0.58,3.5,64.96,6.7,15.97,-9.74,12.94
2437,12,600269.SH,赣粤高速,2011-10-11,交通运输,铁路公路,高速公路,4.94,9.02,8.74,0.59,3.44,115.37,41.35,21.8,-3.55,-4.32
2438,13,000429.SZ,粤高速Ａ,2011-10-11,交通运输,铁路公路,高速公路,12.23,16.37,14.2,2.3,4.28,255.71,13.92,23.58,-3.99,-5.06
