序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
2,600539.SH,狮头股份,2022-08-01,—,—,电商服务,10.89,,,7.88,,25.05,44.47,109.59,3.3,1.38
3,003010.SZ,若羽臣,2020-10-12,—,—,电商服务,37.22,109.6,75.82,14.76,1.26,115.78,81.57,85.6,85.3,67.55
4,301001.SZ,凯淳股份,2021-06-04,—,—,电商服务,36.88,220.29,324.82,3.78,1.02,29.5,-92.15,-16.17,-22.81,-21.67
5,301110.SZ,青木科技,2022-03-18,—,—,电商服务,81.18,82.97,76.71,5.15,0.49,75.12,10.22,-22.96,26.34,22.75
6,002127.SZ,南极电商,2007-04-25,—,—,电商服务,3.18,,,1.87,1.26,78.06,-21.09,-82.52,-17.29,-13.07
7,605136.SH,丽人丽妆,2020-10-14,—,—,电商服务,12.01,,,1.97,,48.1,-31.28,-1315.98,-4.09,-13.98
8,300518.SZ,新迅达,2022-08-01,—,—,电商服务,21.02,,,5.58,,41.92,66.97,83.24,3.77,42.35
1,301115.SZ,联检科技,2022-09-07,—,—,检测服务,18.54,206.11,111.31,1.35,1.84,34.03,67.12,37.75,6.23,7.93
2,603183.SH,建研院,2017-09-12,—,—,检测服务,4.7,38.75,57.78,1.47,0.53,23.37,-80.47,-83.08,-11.92,-12.06
3,003008.SZ,开普检测,2020-09-30,—,—,检测服务,23.92,29.08,28.46,2.41,4.18,24.88,3.34,3.73,0.17,3.23
4,300416.SZ,苏试试验,2022-08-01,—,—,检测服务,18.95,42.01,40.18,3.62,0.79,96.37,7.14,14.18,8.95,8.09
5,301632.SZ,广东建科,2025-08-19,—,—,检测服务,24.24,94.71,72.83,3.81,,101.46,190.62,2.74,-2.65,-3.95
6,002057.SZ,中钢天源,2023-07-06,—,—,检测服务,10.56,46.22,33.62,2.49,1.17,79.61,41.02,43.07,18.43,16.94
7,301228.SZ,实朴检测,2022-02-11,—,—,检测服务,40.12,,,6.97,,48.14,-5.45,-2.45,-17.87,-15.97
8,300572.SZ,安车检测,2016-12-13,—,—,检测服务,27.56,,,3.56,,63.11,19.52,4.05,-0.17,0.3
9,688757.SH,胜科纳米,2025-04-01,—,—,检测服务,31.62,157.09,153.39,14.45,0.63,127.53,3.59,11.48,31.22,29.03
10,300797.SZ,钢研纳克,2022-08-01,—,—,检测服务,18.07,47.69,43.75,5.47,0.66,69.16,15.08,20.92,11.64,9.24
11,300012.SZ,华测检测,2009-11-06,—,—,检测服务,15.82,28.9,26.98,3.56,0.94,266.22,8.78,7.03,6.96,6.05
12,603060.SH,国检集团,2016-11-16,—,—,检测服务,6.74,26.61,46.37,2.74,1.69,54.19,-42.17,-77.94,3.57,1.31
13,301449.SZ,天溯计量,2025-12-30,—,—,检测服务,78.48,46.09,42.39,4.5,,51.18,11.62,9.83,12.12,11.99
14,300215.SZ,电科院,2011-05-18,—,—,检测服务,9.82,334.4,,3.75,0.05,73.56,-247.44,-718.26,-19.08,-23.95
15,300887.SZ,谱尼测试,2020-09-23,—,—,检测服务,11.75,,,2.23,,64.12,15.07,-4.83,-17.01,-22.43
16,002967.SZ,广电计量,2019-11-15,—,—,检测服务,24.52,40.61,35.55,4.18,1.18,142.98,26.51,22.11,11.86,10.01
17,301508.SZ,中机认检,2023-12-08,—,—,检测服务,32.42,55.35,48.25,3.59,0.65,73.3,17.27,7.24,7.67,1.46
18,300938.SZ,信测标准,2021-02-03,—,—,检测服务,36.23,50.09,46.92,4.86,0.73,88.22,8.33,2.4,8.31,1.35
19,688334.SH,西高院,2023-09-25,—,—,检测服务,25.15,34.82,30.24,2.79,1.48,79.62,21.28,14.09,15.05,11.57
20,301289.SZ,国缆检测,2022-06-29,—,—,检测服务,59.75,61.91,53.4,4.72,0.69,46.6,22.22,13.32,17.05,14.48
1,600826.SH,兰生股份,2006-01-20,—,—,会展服务,12.45,29.84,32.07,2.16,2.21,91.57,-10.51,-30.74,10.0,-6.21
2,300860.SZ,锋尚文化,2020-08-31,—,—,会展服务,28.73,129.61,190.83,1.78,0.73,54.14,-60.81,-33.56,-47.95,-1.79
3,300795.SZ,米奥会展,2019-10-29,—,—,会展服务,14.21,27.37,34.91,7.61,2.34,42.47,-49.17,-61.84,-5.67,-7.43
1,000428.SZ,华天酒店,1996-08-08,—,—,酒店,3.81,,,2.79,,38.82,-39.99,-35.46,-12.52,-17.34
2,301073.SZ,君亭酒店,2021-10-14,—,—,酒店,30.55,235.74,353.81,6.32,0.74,59.4,-45.92,-54.96,0.58,-1.24
3,600258.SH,首旅酒店,2016-07-01,—,—,酒店,17.15,23.75,22.86,1.59,2.1,191.5,4.36,11.08,-1.81,-1.93
4,600754.SH,锦江酒店,1996-10-11,—,—,酒店,26.55,31.07,51.34,1.79,1.43,283.1,-32.52,-56.27,-5.09,-5.31
5,601007.SH,金陵饭店,2007-04-16,—,—,酒店,8.34,97.8,103.22,2.05,0.84,32.53,-7.88,-3.74,-8.59,-7.03
1,002059.SZ,云南旅游,2021-12-13,—,—,人工景区,5.21,,,4.11,,52.75,-196.83,-110.85,-58.72,-61.22
2,600593.SH,大连圣亚,2002-07-11,—,—,人工景区,40.8,,,22.02,,53.22,-37.27,-229.45,0.38,-7.43
3,600706.SH,曲江文旅,2021-12-13,—,—,人工景区,10.6,,109.64,4.26,,27.04,86.26,92.58,-30.68,-30.95
4,600138.SH,中青旅,2021-12-13,—,—,人工景区,10.0,45.11,86.29,1.14,0.7,72.38,-21.06,-7.88,13.89,11.84
5,300144.SZ,宋城演艺,2010-12-17,—,—,人工景区,8.76,21.92,28.94,2.75,2.28,229.92,-25.22,-27.4,-8.98,-8.3
1,603099.SH,长白山,2014-08-29,—,—,自然景区,42.48,80.2,79.35,7.61,0.19,115.7,1.05,-109.75,6.99,-7.44
2,600576.SH,祥源文旅,2023-07-06,—,—,自然景区,6.68,48.07,36.57,2.37,,70.44,41.8,54.15,35.29,35.41
3,000558.SZ,天府文旅,2025-03-10,—,—,自然景区,5.48,,,6.74,,70.65,-108.64,-1.65,69.32,86.75
4,603136.SH,天目湖,2022-08-01,—,—,自然景区,12.18,31.44,32.1,2.42,1.93,32.9,-2.54,4.12,-4.65,-6.49
5,002033.SZ,丽江股份,2021-12-13,—,—,自然景区,9.79,25.51,25.55,2.12,3.58,53.8,-0.18,-15.86,3.79,-1.85
6,603199.SH,九华旅游,2015-04-02,—,—,自然景区,43.65,25.97,22.67,2.98,1.56,48.31,17.65,23.96,17.4,22.26
7,000430.SZ,*ST张股,2025-12-30,—,—,自然景区,7.23,,,21.86,,58.54,65.4,45.6,8.51,11.4
8,600054.SH,黄山旅游,2005-07-01,—,—,自然景区,13.26,30.7,34.1,2.04,1.83,96.72,-11.02,-3.87,8.75,12.7
9,002159.SZ,三特索道,2021-12-13,—,—,自然景区,16.05,20.04,22.81,1.95,1.56,28.46,-11.07,-11.49,-9.07,-6.16
10,000978.SZ,桂林旅游,2000-05-18,—,—,自然景区,7.19,,,3.04,,33.66,425.76,141.94,-0.98,0.33
11,300859.SZ,西域旅游,2020-08-13,—,—,自然景区,38.3,68.62,85.07,7.33,0.78,59.37,-14.51,-61.78,6.2,9.59
12,600749.SH,西藏旅游,2019-07-08,—,—,自然景区,16.51,224.56,128.32,3.48,,37.47,62.44,181.22,-5.43,-1.49
13,000888.SZ,峨眉山Ａ,1997-10-21,—,—,自然景区,13.71,30.79,32.12,2.7,2.41,72.24,-3.98,-8.48,-9.06,-10.07
1,002627.SZ,三峡旅游,2025-09-29,—,—,旅游综合,9.17,56.51,72.6,2.14,1.04,66.45,-23.29,17.74,9.48,7.47
2,000524.SZ,岭南控股,2018-07-16,—,—,旅游综合,12.83,57.27,106.85,3.78,0.62,85.99,-51.52,24.39,4.4,8.52
3,002707.SZ,众信旅游,2014-02-07,—,—,旅游综合,8.03,74.5,159.62,8.51,,78.91,-45.73,-43.64,10.96,9.85
4,000610.SZ,西安旅游,2024-07-31,—,—,旅游综合,10.17,,,15.4,,24.08,7.48,12.06,-12.75,-13.54
5,603402.SH,陕西旅游,2026-01-13,—,—,旅游综合,151.3,22.86,31.15,4.06,,117.01,-26.93,-28.37,-18.8,-18.99
6,000796.SZ,凯撒旅业,2023-12-21,—,—,旅游综合,6.24,,,12.07,,100.08,-47.46,-43.98,6.52,-1.2
1,003032.SZ,*ST传智,2021-01-19,—,—,培训教育,6.35,,,2.04,,25.56,79.35,78.95,48.83,46.39
2,600661.SH,昂立教育,1999-12-30,—,—,培训教育,11.15,,,23.75,,31.95,141.11,116.87,12.03,11.84
3,002607.SZ,中公教育,2011-08-17,—,—,培训教育,2.88,96.7,165.24,21.76,,177.62,-45.31,-46.69,-21.09,-20.21
4,300192.SZ,科德教育,2011-03-29,—,—,培训教育,20.55,46.63,51.53,7.13,0.97,67.64,-12.98,-15.16,-3.64,-1.15
5,300359.SZ,全通教育,2014-01-28,—,—,培训教育,5.68,,,6.55,,35.97,-35.52,-153.25,-27.65,-36.58
6,603377.SH,ST东时,2016-02-19,—,—,培训教育,3.67,,,3.24,,26.24,5.99,-47.0,-24.43,-31.15
7,300338.SZ,ST开元,2012-08-02,—,—,培训教育,3.65,,,,,14.7,-75.83,-146.22,-19.5,-22.6
8,300688.SZ,创业黑马,2017-08-17,—,—,培训教育,32.1,,,13.43,,53.73,42.24,65.3,-35.68,-30.09
9,000526.SZ,学大教育,1999-12-30,—,—,培训教育,38.27,25.95,19.84,4.68,,46.64,31.52,42.18,16.3,18.27
10,600730.SH,中国高科,1999-12-30,—,—,培训教育,10.19,122.23,706.82,3.34,0.1,59.78,-151.55,-121.11,-34.74,-32.07
11,605098.SH,行动教育,2021-04-28,—,—,培训教育,45.4,20.16,18.75,5.98,4.96,54.14,10.39,-3.51,0.52,-11.68
1,601288.SH,农业银行,2010-07-22,—,—,国有大型银行Ⅲ,6.66,8.26,8.08,0.86,3.68,23308.87,3.03,2.66,1.97,0.85
2,601658.SH,邮储银行,2019-12-17,—,—,国有大型银行Ⅲ,5.03,6.99,6.93,0.6,4.24,6040.78,0.98,0.85,1.82,1.5
3,601398.SH,工商银行,2006-11-03,—,—,国有大型银行Ⅲ,7.18,6.99,6.98,0.68,4.26,25589.97,0.33,-1.39,2.17,1.57
4,601328.SH,交通银行,2007-05-22,—,—,国有大型银行Ⅲ,6.59,6.22,6.14,0.52,4.57,5823.17,1.9,1.61,1.8,0.77
5,601939.SH,建设银行,2007-10-09,—,—,国有大型银行Ⅲ,8.65,6.74,6.71,0.67,2.15,22628.43,0.62,-1.37,0.82,2.15
6,601988.SH,中国银行,2006-07-12,—,—,国有大型银行Ⅲ,5.28,7.15,7.1,0.64,4.11,17012.82,1.08,-0.85,2.69,3.76
1,601166.SH,兴业银行,2007-02-12,—,—,股份制银行Ⅲ,18.89,5.18,5.16,0.49,5.61,3997.66,0.12,0.21,-1.82,-2.29
2,600015.SH,华夏银行,2003-09-19,—,—,股份制银行Ⅲ,6.42,3.69,3.76,0.33,6.31,1021.74,-2.86,-7.95,-8.79,-5.86
3,600016.SH,民生银行,2000-12-26,—,—,股份制银行Ⅲ,3.73,5.06,5.38,0.29,5.31,1633.08,-6.38,-4.87,6.74,7.83
4,600036.SH,招商银行,2002-04-16,—,—,股份制银行Ⅲ,38.3,6.51,6.43,0.91,7.87,9659.2,0.52,0.25,-0.51,-1.72
5,601916.SH,浙商银行,2019-12-03,—,—,股份制银行Ⅲ,2.92,5.28,5.75,0.45,5.34,801.97,-9.59,-4.15,-6.78,-5.76
6,000001.SZ,平安银行,1999-12-30,—,—,股份制银行Ⅲ,10.84,4.73,4.88,0.47,5.52,2103.6,-3.5,-3.9,-9.78,-10.04
7,601998.SH,中信银行,2007-05-11,—,—,股份制银行Ⅲ,7.23,5.87,5.7,0.56,4.98,4023.15,3.02,2.78,-3.46,-2.99
8,601818.SH,光大银行,2010-08-25,—,—,股份制银行Ⅲ,3.32,4.7,4.87,0.39,2.56,1961.64,-3.63,0.55,-7.94,-5.57
9,600000.SH,浦发银行,1999-12-30,—,—,股份制银行Ⅲ,10.02,7.37,6.67,0.45,3.72,3337.24,10.21,10.19,1.88,2.62
1,601009.SH,南京银行,2007-07-26,—,—,城商行Ⅲ,10.58,6.48,6.0,0.72,4.69,1308.07,8.06,8.84,8.79,8.64
2,001227.SZ,兰州银行,2022-01-24,—,—,城商行Ⅲ,2.31,6.97,6.93,0.43,2.21,131.57,0.65,0.87,-2.14,-1.86
3,601229.SH,上海银行,2016-11-23,—,—,城商行Ⅲ,9.27,5.59,5.48,0.56,5.61,1317.18,2.77,2.02,4.04,4.18
4,601963.SH,重庆银行,2021-02-19,—,—,城商行Ⅲ,10.18,6.91,6.35,0.65,4.09,353.71,10.19,5.39,10.4,7.0
5,600928.SH,西安银行,2019-03-08,—,—,城商行Ⅲ,3.69,6.41,6.15,0.48,2.71,164.0,5.51,8.59,39.11,43.7
6,601169.SH,北京银行,2007-09-26,—,—,城商行Ⅲ,5.28,4.32,4.25,0.4,3.79,1116.35,0.26,1.12,-1.08,1.02
7,601838.SH,成都银行,2018-02-07,—,—,城商行Ⅲ,15.82,5.21,5.04,0.79,5.63,670.52,5.03,7.29,3.01,5.91
8,600926.SH,杭州银行,2016-11-03,—,—,城商行Ⅲ,15.84,6.76,6.03,0.86,4.17,1148.24,14.53,16.66,1.35,3.9
9,002142.SZ,宁波银行,2007-07-26,—,—,城商行Ⅲ,30.7,7.47,6.91,0.91,3.91,2027.3,8.39,8.23,8.32,7.91
10,601187.SH,厦门银行,2020-11-03,—,—,城商行Ⅲ,6.99,7.11,7.0,0.67,4.29,184.48,0.25,-4.59,3.02,-7.02
11,601577.SH,长沙银行,2018-10-10,—,—,城商行Ⅲ,9.56,4.91,4.69,0.55,6.49,384.46,6.0,5.05,1.29,1.59
12,002948.SZ,青岛银行,2019-01-23,—,—,城商行Ⅲ,5.37,7.33,6.02,0.73,2.98,312.55,15.54,16.05,5.03,7.5
13,002966.SZ,苏州银行,2019-08-09,—,—,城商行Ⅲ,8.11,7.15,6.76,0.74,5.06,362.57,7.12,6.15,2.02,1.81
14,601665.SH,齐鲁银行,2021-06-25,—,—,城商行Ⅲ,5.64,6.96,6.3,0.72,1.95,347.08,15.14,16.48,4.63,5.76
15,601997.SH,贵阳银行,2016-08-23,—,—,城商行Ⅲ,5.69,4.03,4.07,0.33,5.1,208.04,-1.39,-7.2,-13.73,-12.22
16,002936.SZ,郑州银行,2018-09-27,—,—,城商行Ⅲ,1.89,9.16,8.99,0.38,1.06,171.84,1.56,2.1,3.91,4.64
17,600919.SH,江苏银行,2016-08-09,—,—,城商行Ⅲ,10.0,5.76,5.37,0.74,5.45,1835.13,8.32,8.05,7.83,7.78
1,601860.SH,紫金银行,2019-01-10,—,—,农商行Ⅲ,2.77,6.25,6.87,0.5,1.81,101.41,-10.9,0.12,-5.42,0.49
2,601128.SH,常熟银行,2016-10-14,—,—,农商行Ⅲ,7.12,6.19,5.63,0.79,5.3,236.14,12.82,13.51,8.15,10.1
3,002839.SZ,张家港行,2017-02-07,—,—,农商行Ⅲ,4.49,5.84,5.59,0.61,6.68,109.75,5.79,5.11,1.18,1.72
4,002958.SZ,青农商行,2019-04-02,—,—,农商行Ⅲ,3.06,5.95,5.72,0.46,3.92,170.0,3.57,5.22,-4.92,-1.83
5,601077.SH,渝农商行,2019-11-05,—,—,农商行Ⅲ,6.26,6.18,5.98,0.55,5.01,710.95,3.74,4.63,0.67,0.46
6,002807.SZ,江阴银行,2016-09-09,—,—,农商行Ⅲ,4.49,5.43,5.05,0.58,6.68,110.52,13.38,16.63,6.17,10.45
7,601528.SH,瑞丰银行,2021-07-02,—,—,农商行Ⅲ,5.36,5.47,5.24,0.54,3.73,105.17,5.85,5.59,1.03,3.91
8,600908.SH,无锡银行,2016-09-30,—,—,农商行Ⅲ,5.77,5.62,5.46,0.57,5.72,126.63,3.78,3.52,3.87,3.44
9,603323.SH,苏农银行,2016-12-06,—,—,农商行Ⅲ,4.93,5.12,4.87,0.52,5.14,99.51,5.01,5.22,0.08,0.21
10,601825.SH,沪农商行,2021-08-26,—,—,农商行Ⅲ,8.24,6.47,6.42,0.63,5.27,794.7,0.78,0.6,-3.18,-3.4
1,600958.SH,东方证券,2015-03-30,—,—,证券Ⅲ,10.15,25.74,16.72,1.11,2.15,862.41,54.76,64.02,39.38,38.87
2,601059.SH,信达证券,2023-02-08,—,—,证券Ⅲ,17.71,42.08,31.33,2.84,0.42,574.34,52.89,66.78,28.46,27.66
3,002500.SZ,山西证券,2010-11-23,—,—,证券Ⅲ,5.96,30.06,23.49,1.17,1.68,213.95,37.34,64.47,13.53,17.22
4,000728.SZ,国元证券,2017-04-20,—,—,证券Ⅲ,8.12,15.79,13.18,0.95,2.22,354.34,28.34,40.44,26.2,41.6
5,300059.SZ,东方财富,2020-07-24,—,—,证券Ⅲ,22.7,37.33,28.32,4.04,0.26,3587.52,50.57,37.27,13.41,3.61
6,601688.SH,华泰证券,2010-03-08,—,—,证券Ⅲ,21.77,12.8,12.63,1.15,2.39,1965.15,1.69,42.16,12.55,31.01
7,002797.SZ,第一创业,2016-05-18,—,—,证券Ⅲ,6.88,32.0,27.98,1.69,1.08,289.13,20.21,21.41,24.32,20.2
8,600906.SH,财达证券,2021-05-14,—,—,证券Ⅲ,6.73,31.81,22.27,1.79,1.93,218.39,79.5,55.64,21.52,13.39
9,002670.SZ,国盛证券,2017-07-03,—,—,证券Ⅲ,16.41,189.68,97.3,2.81,,317.55,191.21,369.91,-25.09,-1.81
10,601136.SH,首创证券,2022-12-29,—,—,证券Ⅲ,17.84,49.51,46.94,3.62,1.09,487.63,7.19,2.8,8.75,2.33
11,600095.SH,湘财股份,2020-07-10,—,—,证券Ⅲ,10.96,287.05,77.32,2.56,,313.37,203.39,93.12,-42.96,-34.25
12,000166.SZ,申万宏源,2015-01-26,—,—,证券Ⅲ,5.02,24.12,13.41,1.14,1.61,1257.01,108.22,101.32,55.22,44.44
13,000776.SZ,广发证券,2010-02-23,—,—,证券Ⅲ,21.43,17.4,12.15,1.29,2.33,1676.86,61.64,48.31,41.04,34.38
14,000686.SZ,东北证券,2007-07-03,—,—,证券Ⅲ,9.03,24.19,14.41,1.07,1.88,211.34,125.21,225.9,38.83,31.66
15,600909.SH,华安证券,2016-12-13,—,—,证券Ⅲ,6.68,21.04,14.85,1.35,2.1,312.52,64.71,44.94,67.32,43.09
16,600061.SH,国投资本,2025-08-13,—,—,证券Ⅲ,7.51,17.82,13.85,0.88,1.69,480.19,37.12,35.96,-11.19,5.72
17,601377.SH,兴业证券,2010-10-21,—,—,证券Ⅲ,6.73,26.86,17.27,1.04,2.23,581.2,90.98,41.24,39.96,28.8
18,601878.SH,浙商证券,2017-07-03,—,—,证券Ⅲ,10.65,25.21,19.04,1.33,0.93,487.11,49.57,46.49,66.73,-23.66
19,000783.SZ,长江证券,2007-07-03,—,—,证券Ⅲ,8.01,24.14,11.74,1.24,1.87,442.96,135.2,120.76,76.66,64.79
20,600030.SH,中信证券,2003-01-06,—,—,证券Ⅲ,27.97,19.1,13.79,1.45,1.0,4145.31,37.86,29.8,32.7,20.44
21,600369.SH,西南证券,2007-07-03,—,—,证券Ⅲ,4.49,42.66,32.36,1.16,1.89,298.37,46.11,24.36,42.75,26.23
22,002945.SZ,华林证券,2019-01-24,—,—,证券Ⅲ,17.81,136.16,97.92,6.68,0.22,480.87,45.66,172.72,18.08,35.15
23,601236.SH,红塔证券,2019-07-12,—,—,证券Ⅲ,8.19,50.56,39.56,1.58,1.87,386.3,32.59,49.25,8.46,15.69
24,002939.SZ,长城证券,2018-11-02,—,—,证券Ⅲ,9.74,24.88,16.29,1.26,1.72,392.95,75.83,91.92,44.61,44.24
25,002673.SZ,西部证券,2012-05-10,—,—,证券Ⅲ,7.85,25.0,18.29,1.19,1.27,350.86,70.63,20.09,-2.17,-16.23
26,601211.SH,国泰海通,2025-03-18,—,—,证券Ⅲ,19.5,26.39,13.44,1.1,2.19,3437.64,131.8,213.74,101.6,77.71
27,601066.SH,中信建投,2018-06-27,—,—,证券Ⅲ,24.01,25.78,18.6,2.31,1.37,1862.38,64.95,57.77,31.25,19.93
28,002926.SZ,华西证券,2018-02-12,—,—,证券Ⅲ,8.98,32.38,15.37,0.97,1.39,235.72,316.89,1195.02,56.52,46.72
29,601162.SH,天风证券,2018-10-26,—,—,证券Ⅲ,4.12,,62.9,1.53,,415.05,128.55,109.69,57.53,69.16
30,600109.SH,国金证券,2007-07-03,—,—,证券Ⅲ,9.13,20.25,13.66,0.97,1.31,338.3,90.27,144.19,43.36,44.28
31,600999.SH,招商证券,2009-11-24,—,—,证券Ⅲ,16.69,13.98,11.8,1.2,2.97,1451.45,24.08,9.23,27.76,9.64
32,601696.SH,中银证券,2020-03-04,—,—,证券Ⅲ,13.61,41.71,34.38,2.03,0.28,378.09,29.28,33.13,26.95,20.79
33,601881.SH,中国银河,2017-02-06,—,—,证券Ⅲ,15.11,16.47,11.77,1.42,2.12,1652.19,57.51,47.86,44.39,37.71
34,601990.SH,南京证券,2018-06-21,—,—,证券Ⅲ,7.87,34.57,28.41,1.52,1.38,346.25,31.18,13.65,12.72,-5.96
35,601788.SH,光大证券,2009-08-26,—,—,证券Ⅲ,16.7,25.18,20.65,1.2,1.31,770.0,34.55,21.03,27.83,22.49
36,000750.SZ,国海证券,2011-08-10,—,—,证券Ⅲ,4.18,62.31,34.84,1.18,1.0,266.94,282.96,159.26,24.22,15.48
37,601555.SH,东吴证券,2011-12-19,—,—,证券Ⅲ,9.21,19.34,13.19,1.1,4.07,457.62,60.23,65.76,35.45,33.63
38,601375.SH,中原证券,2017-01-10,—,—,证券Ⅲ,4.32,81.58,42.48,1.4,0.58,200.57,138.68,29.34,11.38,-23.14
39,002736.SZ,国信证券,2015-01-07,—,—,证券Ⅲ,12.24,15.26,10.05,1.29,2.68,1253.59,87.28,71.0,69.41,51.84
40,600864.SH,哈投股份,2017-07-03,—,—,证券Ⅲ,6.48,39.36,21.72,1.02,0.77,134.82,104.66,233.08,-8.13,-5.31
41,000712.SZ,锦龙股份,2015-10-28,—,—,证券Ⅲ,12.43,,70.09,4.39,,111.37,258.58,344.38,31.07,16.35
42,600621.SH,华鑫股份,2019-07-08,—,—,证券Ⅲ,16.63,48.28,31.11,1.98,0.7,176.43,66.36,48.68,36.25,26.05
43,601108.SH,财通证券,2017-10-31,—,—,证券Ⅲ,8.88,17.62,14.19,1.13,1.9,412.37,38.42,16.85,13.99,-2.19
44,601099.SH,太平洋,2008-01-09,—,—,证券Ⅲ,4.15,128.55,85.87,2.84,,282.88,80.26,76.65,19.88,13.56
45,601901.SH,方正证券,2011-08-17,—,—,证券Ⅲ,7.75,28.9,15.79,1.28,1.55,637.99,95.91,76.43,67.17,52.14
46,600918.SH,中泰证券,2020-06-10,—,—,证券Ⅲ,6.39,53.98,29.17,1.14,0.34,505.98,158.63,77.26,21.3,3.11
47,600155.SH,华创云信,2017-07-03,—,—,证券Ⅲ,6.67,239.07,93.11,0.74,,147.64,89.74,65.91,-5.8,-11.6
48,601456.SH,国联民生,2020-08-07,—,—,证券Ⅲ,9.74,139.22,31.36,1.06,0.57,553.29,345.3,1185.19,201.17,269.4
49,601995.SH,中金公司,2020-11-09,—,—,证券Ⅲ,34.35,29.12,17.63,1.71,0.52,1658.16,129.75,94.35,54.36,43.96
50,601198.SH,东兴证券,2015-03-05,—,—,证券Ⅲ,13.7,28.68,20.13,1.51,1.21,442.85,69.56,42.12,20.25,12.46
1,601319.SH,中国人保,2018-11-23,—,—,保险Ⅲ,9.0,9.28,7.46,1.28,2.13,3980.16,28.88,16.94,10.95,10.85
2,601628.SH,中国人寿,2007-01-18,—,—,保险Ⅲ,48.31,12.77,8.02,2.21,1.42,13654.68,60.54,6.93,25.92,2.14
3,601601.SH,中国太保,2008-01-04,—,—,保险Ⅲ,43.98,9.41,8.08,1.49,2.46,4231.03,19.29,10.95,11.06,3.01
4,601318.SH,中国平安,2007-03-09,—,—,保险Ⅲ,66.58,9.52,8.59,1.24,3.86,12056.07,11.47,-8.81,7.42,1.03
5,601336.SH,新华保险,2011-12-23,—,—,保险Ⅲ,80.47,9.57,6.54,2.55,3.31,2510.3,58.88,33.53,28.33,25.99
1,000617.SZ,中油资本,1999-12-30,—,—,金融控股,8.89,24.16,26.09,1.08,1.26,1123.88,-7.95,-14.74,13.94,14.3
2,600830.SH,香溢融通,1999-12-30,—,—,金融控股,9.7,82.88,65.13,1.97,0.15,44.07,25.3,13.83,26.53,36.05
3,600599.SH,*ST熊猫,2001-09-04,—,—,金融控股,7.33,,,10.5,,12.17,-53.25,-70.16,-25.86,-41.02
4,000987.SZ,越秀资本,2000-07-25,—,—,金融控股,10.12,22.13,14.16,1.63,2.56,507.73,75.13,53.4,58.3,-9.83
5,600643.SH,爱建集团,1999-12-30,—,—,金融控股,4.78,,,0.64,,76.15,-24.26,-33.26,1.78,-1.54
6,002423.SZ,中粮资本,2010-06-10,—,—,金融控股,10.98,20.91,26.41,1.13,1.44,252.99,-56.11,-53.89,-80.86,-62.13
7,600120.SH,浙江东方,1999-12-30,—,—,金融控股,6.4,23.34,16.59,1.34,1.82,218.58,96.78,175.71,-22.3,-40.19
8,600318.SH,新力金融,2000-12-15,—,—,金融控股,8.65,142.32,118.4,4.06,0.23,44.35,18.75,30.71,6.11,9.97
9,600390.SH,五矿资本,2001-02-05,—,—,金融控股,5.7,50.72,608.4,0.61,0.11,256.39,-38.05,-41.47,98.56,144.86
1,000567.SZ,海德股份,1999-12-30,—,—,资产管理,5.8,34.34,,2.1,,113.37,-66.96,-61.11,-46.54,-42.81
2,600053.SH,九鼎投资,1999-12-30,—,—,资产管理,24.75,,,4.17,,107.3,-812.93,-695.71,-30.55,-55.39
3,000532.SZ,华金资本,1999-12-30,—,—,资产管理,15.92,35.06,24.52,3.5,0.38,54.88,185.62,21.0,16.36,18.89
4,000935.SZ,四川双马,2023-07-06,—,—,资产管理,28.0,69.09,59.65,2.75,,213.76,20.03,13.42,23.21,30.42
1,000833.SZ,粤桂股份,2021-12-13,—,—,综合Ⅲ,19.99,57.56,32.22,4.11,0.61,160.34,97.48,72.99,6.08,1.29
2,000753.SZ,漳州发展,2021-12-13,—,—,综合Ⅲ,7.15,132.72,126.14,2.59,0.28,70.89,5.66,4.96,-10.53,-0.42
3,000025.SZ,特力Ａ,2023-07-06,—,—,综合Ⅲ,17.88,56.41,50.66,4.26,0.56,77.07,14.36,9.59,-43.56,-44.41
4,600620.SH,天宸股份,2016-07-01,—,—,综合Ⅲ,6.95,148.78,76.81,3.22,0.22,47.72,839.53,646.67,131.73,76.79
5,600689.SH,上海三毛,2022-08-01,—,—,综合Ⅲ,13.52,147.28,156.5,5.74,0.11,27.17,-6.66,4.12,17.55,43.87
6,600770.SH,综艺股份,2011-10-10,—,—,综合Ⅲ,6.86,295.14,182.49,2.6,,89.18,25.85,203.09,28.65,40.82
7,000421.SZ,南京公用,2023-07-06,—,—,综合Ⅲ,6.99,87.43,22.78,1.43,0.86,40.15,903.99,276.94,64.06,16.07
8,600051.SH,宁波联合,2007-07-03,—,—,综合Ⅲ,7.95,30.45,26.51,0.73,1.51,24.71,21.89,-21.91,-11.97,35.47
9,000632.SZ,三木集团,2007-07-03,—,—,综合Ⅲ,5.1,,,2.7,,23.74,-49.9,-1517.45,-51.14,-44.71
10,600673.SH,东阳光,2023-07-06,—,—,综合Ⅲ,29.11,233.63,90.5,9.0,,876.08,189.8,170.57,23.56,18.48
