序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
9,600543.SH,莫高股份,2021-12-13,—,—,其他酒类,5.39,,,2.28,,17.31,-83.1,-245.31,-36.49,-25.05
1,605499.SH,东鹏饮料,2021-06-03,—,—,软饮料,268.65,45.3,34.4,8.51,1.86,1506.87,38.91,37.22,34.13,36.37
2,600300.SH,维维股份,2000-07-07,—,—,软饮料,3.84,15.1,15.28,1.76,3.33,62.1,-1.93,-20.14,-11.2,-12.76
3,605337.SH,李子园,2021-02-22,—,—,软饮料,13.09,22.82,23.81,3.46,5.59,51.06,-5.93,1.05,-8.51,-8.53
4,000848.SZ,承德露露,1999-12-30,—,—,软饮料,8.54,13.07,13.81,2.7,3.61,87.11,-8.47,-11.97,-9.42,-15.3
5,300997.SZ,欢乐家,2021-06-09,—,—,软饮料,24.63,73.11,145.32,10.61,1.16,107.75,-87.43,-77.5,-22.25,-20.9
6,600189.SH,泉阳泉,1999-12-30,—,—,软饮料,8.59,1000.38,653.81,4.97,,61.44,15.2,13.5,13.68,13.91
7,603711.SH,香飘飘,2017-12-07,—,—,软饮料,13.47,21.97,38.03,1.68,1.86,55.61,-603.07,-230.13,-13.12,-12.21
8,603156.SH,养元饮品,2018-02-26,—,—,软饮料,30.49,22.31,23.84,4.28,6.1,384.26,-8.95,-27.76,-7.64,-16.19
1,600419.SH,天润乳业,2018-07-16,—,—,乳品,9.98,72.12,292.22,1.33,0.21,31.49,-147.66,21.68,-3.81,-3.3
2,300898.SZ,熊猫乳品,2020-10-23,—,—,乳品,29.52,35.71,38.08,3.73,2.03,36.6,-8.17,-12.76,3.0,-2.16
3,605388.SH,均瑶健康,2021-12-13,—,—,乳品,7.06,,,2.47,1.11,42.39,-104.79,-78.52,-6.95,1.38
4,600597.SH,光明乳业,2011-10-10,—,—,乳品,8.01,15.29,15.94,1.17,2.0,110.42,-25.05,-22.53,-0.99,-1.9
5,600882.SH,妙可蓝多,2017-07-03,—,—,乳品,22.77,102.22,56.79,2.51,,116.14,106.88,86.27,10.09,7.98
6,002329.SZ,皇氏集团,2011-10-10,—,—,乳品,3.87,,,3.6,,32.21,-236.02,-549.66,-12.97,-13.07
7,002570.SZ,贝因美,2011-10-10,—,—,乳品,6.16,64.63,48.4,3.87,,66.53,48.07,43.68,-2.59,-4.37
8,300106.SZ,西部牧业,2021-12-13,—,—,乳品,11.66,,,6.39,,24.64,11.85,-26.48,-5.01,-12.45
9,002946.SZ,新乳业,2019-02-01,—,—,乳品,19.02,30.45,23.83,4.65,1.68,163.7,31.48,33.76,3.49,3.01
10,600887.SH,伊利股份,2011-10-10,—,—,乳品,27.01,20.21,21.33,3.21,6.29,1708.48,-4.07,-4.39,1.81,3.49
11,002732.SZ,燕塘乳业,2014-12-12,—,—,乳品,17.81,27.26,37.4,1.86,0.84,28.02,-34.32,-37.91,-9.55,-10.26
12,600429.SH,三元股份,2011-10-10,—,—,乳品,5.36,146.89,42.96,1.54,0.22,80.51,124.84,43.33,-10.06,-13.77
13,300892.SZ,品渥食品,2022-08-01,—,—,乳品,32.12,459.62,129.15,3.06,0.31,32.12,312.18,181.65,-7.69,-8.69
14,605179.SH,一鸣食品,2021-01-05,—,—,乳品,20.67,286.37,215.6,7.36,0.19,82.89,25.74,21.73,4.26,2.12
15,002910.SZ,庄园牧场,2017-11-07,—,—,乳品,12.46,,,2.34,,24.36,59.08,68.5,-3.1,-1.31
16,001318.SZ,阳光乳业,2022-05-27,—,—,乳品,15.23,37.58,36.96,2.99,1.18,43.05,2.24,8.27,-7.62,-7.03
17,300915.SZ,海融科技,2021-12-13,—,—,乳品,25.72,29.21,415.49,2.1,1.11,32.37,-117.72,-95.42,-4.59,-1.33
18,605300.SH,佳禾食品,2021-12-13,—,—,乳品,11.69,63.28,194.7,1.86,0.51,53.12,-68.54,-82.1,5.27,10.43
1,603697.SH,有友食品,2019-05-15,—,—,零食,13.78,37.46,28.08,3.35,3.19,58.94,43.34,42.47,40.39,45.59
2,603719.SH,良品铺子,2020-03-02,—,—,零食,11.99,,,2.38,2.08,48.08,-730.83,-491.59,-24.45,-27.21
3,002991.SZ,甘源食品,2020-08-07,—,—,零食,60.02,14.87,21.93,3.37,3.87,55.95,-43.66,-55.2,-4.53,-9.34
4,603777.SH,来伊份,2016-10-19,—,—,零食,13.7,,,2.89,,45.82,-194.06,-439.6,13.12,8.21
5,002847.SZ,盐津铺子,2017-02-15,—,—,零食,69.95,29.81,25.38,9.42,2.0,190.76,22.63,16.7,14.67,19.58
6,003000.SZ,劲仔食品,2020-09-21,—,—,零食,11.39,17.63,20.59,3.86,3.47,51.36,-19.51,-21.86,2.05,-0.5
7,000716.SZ,黑芝麻,2022-08-01,—,—,零食,6.19,59.95,108.88,1.83,0.81,46.6,-83.67,-29.26,-7.52,-4.65
8,002557.SZ,洽洽食品,2011-03-09,—,—,零食,23.7,14.11,30.64,2.31,4.15,119.89,-73.17,-73.68,-5.38,-5.05
9,002582.SZ,好想你,2011-05-27,—,—,零食,12.66,,,1.82,7.7,56.68,92.24,45.25,-9.77,-15.64
10,300783.SZ,三只松鼠,2019-09-04,—,—,零食,24.1,23.74,42.61,3.26,0.52,96.8,-52.91,-52.22,8.22,7.94
11,300972.SZ,万辰集团,2024-07-31,—,—,零食,209.3,134.69,37.14,19.64,0.25,395.35,917.04,50358.8,77.37,106.89
1,002956.SZ,西麦食品,2019-06-26,—,—,烘焙食品,28.12,47.13,40.01,4.02,1.49,62.78,21.9,22.46,18.34,18.07
2,001219.SZ,青岛食品,2021-10-28,—,—,烘焙食品,14.93,29.86,28.09,2.79,2.68,29.11,7.12,7.81,7.12,5.46
3,603866.SH,桃李面包,2015-12-29,—,—,烘焙食品,5.54,16.98,23.01,1.7,2.35,88.62,-31.49,-29.7,-12.88,-13.55
4,002719.SZ,麦趣尔,2024-07-31,—,—,烘焙食品,9.54,,,8.65,,16.61,61.95,102.4,-2.78,-4.49
5,603886.SH,元祖股份,2017-01-05,—,—,烘焙食品,13.63,13.15,25.87,2.11,7.34,32.71,-48.28,-96.26,-18.62,-13.71
6,605339.SH,南侨食品,2021-05-25,—,—,烘焙食品,18.6,39.19,98.74,2.32,0.91,78.92,-80.82,-72.0,-1.6,-0.69
7,002820.SZ,桂发祥,2016-11-25,—,—,烘焙食品,12.33,91.48,,2.78,1.18,24.77,-97.14,-117.25,-6.23,-7.03
8,300973.SZ,立高食品,2021-04-22,—,—,烘焙食品,44.2,27.93,23.94,3.09,1.56,74.85,22.03,26.24,15.73,16.2
9,603043.SH,广州酒家,2017-07-04,—,—,烘焙食品,18.15,20.9,20.84,2.64,3.19,103.23,0.31,-33.11,4.43,4.16
1,600872.SH,中炬高新,2011-10-10,—,—,调味发酵品Ⅲ,18.31,15.96,20.46,2.5,2.28,142.55,-34.07,-26.56,-20.01,-18.58
2,603755.SH,日辰股份,2019-09-04,—,—,调味发酵品Ⅲ,34.58,53.4,46.24,4.74,1.43,34.1,18.16,22.64,15.69,8.63
3,600298.SH,安琪酵母,2021-12-13,—,—,调味发酵品Ⅲ,43.44,28.47,25.34,3.26,1.27,377.05,17.13,15.66,8.01,10.1
4,002495.SZ,佳隆股份,2011-10-10,—,—,调味发酵品Ⅲ,2.76,104.56,129.51,2.35,0.28,25.82,-29.92,15.28,-4.48,1.59
5,603288.SH,海天味业,2014-02-18,—,—,调味发酵品Ⅲ,36.28,33.46,30.99,5.37,3.08,2123.04,10.54,13.35,6.02,7.59
6,603696.SH,安记食品,2015-12-16,—,—,调味发酵品Ⅲ,19.42,119.15,113.51,7.87,0.46,45.68,8.95,58.61,3.0,8.54
7,300908.SZ,仲景食品,2020-11-30,—,—,调味发酵品Ⅲ,29.05,24.18,23.54,2.41,2.75,42.41,3.18,0.29,-1.56,-2.5
8,603027.SH,千禾味业,2016-03-14,—,—,调味发酵品Ⅲ,10.4,26.97,32.83,4.2,4.44,138.65,-26.13,-30.81,-13.17,-17.07
9,603170.SH,宝立食品,2022-07-22,—,—,调味发酵品Ⅲ,14.23,24.41,22.62,4.03,2.74,56.92,10.59,7.53,10.5,8.39
10,600186.SH,莲花控股,2020-01-22,—,—,调味发酵品Ⅲ,5.86,51.87,36.2,5.51,,105.08,53.09,60.01,28.74,32.68
11,600305.SH,恒顺醋业,2011-10-10,—,—,调味发酵品Ⅲ,8.14,70.73,60.47,2.68,1.23,90.07,17.98,18.07,6.3,12.03
12,002507.SZ,涪陵榨菜,2021-12-13,—,—,调味发酵品Ⅲ,13.38,19.32,19.26,1.78,4.63,154.39,0.33,-1.66,1.84,0.51
13,603317.SH,天味食品,2019-04-23,—,—,调味发酵品Ⅲ,13.52,23.05,24.63,3.28,4.06,143.95,-9.3,-23.01,1.98,-5.24
14,002650.SZ,ST加加,2012-01-13,—,—,调味发酵品Ⅲ,6.4,,,4.29,,70.85,73.34,128.64,-2.65,-7.07
1,000726.SZ,鲁泰Ａ,2000-12-25,—,—,棉纺,7.61,15.16,9.95,0.65,2.63,62.2,74.63,112.44,-2.3,-0.12
2,000850.SZ,华茂股份,1998-10-07,—,—,棉纺,6.06,19.92,18.65,1.26,1.6,57.19,12.84,374.51,0.99,-4.09
3,603558.SH,健盛集团,2021-12-13,—,—,棉纺,11.87,12.52,10.98,1.7,4.74,40.67,17.25,-14.46,-1.94,0.19
4,600493.SH,凤竹纺织,2004-04-21,—,—,棉纺,8.11,41.48,348.45,1.96,0.72,22.06,-74.86,31.77,-5.54,-7.63
5,002083.SZ,孚日股份,2006-12-04,—,—,棉纺,11.93,32.46,36.75,2.47,1.2,112.93,-12.05,10.92,-4.45,-3.03
6,601339.SH,百隆东方,2012-06-19,—,—,棉纺,6.83,24.97,18.71,1.12,6.0,102.42,33.23,67.53,-5.76,-9.99
7,002042.SZ,华孚时尚,2005-04-27,—,—,棉纺,4.27,,,1.26,,72.62,9.51,-43.98,-4.86,-8.72
8,002394.SZ,联发股份,2010-05-04,—,—,棉纺,14.18,22.77,13.72,1.06,0.71,45.9,101.9,274.12,-17.24,-17.93
1,605055.SH,迎丰股份,2021-02-05,—,—,印染,9.4,93.61,,3.96,0.63,41.36,-249.11,-173.44,-3.63,-8.11
2,605189.SH,富春染织,2021-12-13,—,—,印染,15.39,23.69,65.32,1.69,0.89,29.87,-77.49,-83.92,9.87,8.77
3,600448.SH,华纺股份,2001-09-03,—,—,印染,3.37,,,1.88,,21.22,-3223.8,-4247.62,9.02,8.25
4,600987.SH,航民股份,2004-08-09,—,—,印染,7.46,10.58,10.47,1.18,5.36,76.15,1.59,5.51,-6.24,-2.78
1,002098.SZ,浔兴股份,2011-10-10,—,—,辅料,10.48,18.58,19.04,2.58,0.95,37.52,-2.82,1.39,9.2,11.59
2,002003.SZ,伟星股份,2011-10-10,—,—,辅料,10.44,17.72,18.8,2.7,3.77,124.12,-6.46,-11.19,1.46,1.8
3,002674.SZ,兴业科技,2012-07-02,—,—,辅料,14.3,29.84,59.05,1.76,1.05,42.26,-63.86,-45.32,0.01,6.16
1,300877.SZ,金春股份,2020-08-31,—,—,其他纺织,29.89,115.93,38.92,2.15,0.32,35.87,484.69,790.16,0.03,3.77
2,603238.SH,诺邦股份,2025-08-13,—,—,其他纺织,18.8,35.04,27.4,2.31,1.6,33.37,38.32,48.33,29.74,33.35
3,300819.SZ,聚杰微纤,2020-03-19,—,—,其他纺织,39.21,90.77,99.05,6.85,1.02,58.5,-9.3,-3.58,-7.11,-9.46
4,000955.SZ,欣龙控股,2011-10-10,—,—,其他纺织,5.71,,,4.74,,30.74,101.66,93.18,-15.27,-11.75
5,600156.SH,华升股份,2017-07-03,—,—,其他纺织,8.21,,,8.36,0.12,33.01,29.28,47.1,32.62,31.28
6,603055.SH,台华新材,2018-09-19,—,—,其他纺织,9.29,11.4,15.73,1.61,2.69,82.71,-32.3,-23.31,-9.29,-8.58
7,002144.SZ,宏达高科,2011-10-10,—,—,其他纺织,14.45,91.4,117.15,1.2,0.35,25.54,-9.37,-3.32,-11.14,-7.99
8,600527.SH,江南高纤,2021-12-13,—,—,其他纺织,2.29,104.16,141.98,1.92,2.16,39.66,-33.69,-23.3,-1.62,2.66
9,601599.SH,浙文影业,2021-12-13,—,—,其他纺织,4.45,42.98,42.87,3.4,,51.64,0.24,-4.3,6.5,11.06
10,001390.SZ,古麒绒材,2025-06-06,—,—,其他纺织,24.1,28.66,28.43,3.04,,48.2,0.99,1.83,0.3,5.02
11,603130.SH,云中马,2022-11-25,—,—,其他纺织,55.38,75.88,91.07,5.57,0.18,76.16,-24.89,-30.46,5.53,2.17
12,603889.SH,新澳股份,2021-12-13,—,—,其他纺织,9.06,15.45,15.19,1.84,3.31,66.16,1.98,1.67,0.6,-0.08
13,605180.SH,华生科技,2021-05-12,—,—,其他纺织,15.72,53.75,99.42,2.32,0.83,26.57,-48.1,-33.0,-0.3,-2.68
14,300918.SZ,南山智尚,2021-12-13,—,—,其他纺织,17.17,45.54,47.33,2.3,0.97,86.9,-5.81,-8.66,5.39,-5.8
15,301066.SZ,万事利,2022-08-01,—,—,其他纺织,18.6,124.47,159.71,3.52,0.74,43.7,-27.83,-21.08,5.68,8.29
1,603001.SH,奥康国际,2012-05-07,—,—,鞋帽及其他,10.01,,,1.69,1.5,40.14,-54.02,-364.28,-21.65,-21.39
2,300577.SZ,开润股份,2021-12-13,—,—,鞋帽及其他,21.0,13.22,14.9,2.35,1.64,50.37,-13.38,-24.77,22.95,32.53
3,603116.SH,红蜻蜓,2015-07-06,—,—,鞋帽及其他,6.56,,,1.45,3.74,37.8,-316.41,-204.62,-9.84,-11.76
4,603307.SH,扬州金泉,2023-02-23,—,—,鞋帽及其他,41.68,19.74,23.52,2.03,2.39,28.37,-21.18,-28.85,6.86,13.42
5,300591.SZ,万里马,2017-01-17,—,—,鞋帽及其他,8.57,,,13.69,,34.77,-1.02,-39.64,-15.68,-17.18
6,603958.SH,哈森股份,2016-07-06,—,—,鞋帽及其他,19.12,,,6.09,,41.94,55.41,85.57,86.36,67.03
7,603908.SH,牧高笛,2021-12-13,—,—,鞋帽及其他,25.11,27.92,83.57,4.39,2.6,23.38,-60.35,-40.35,-24.21,-27.45
8,603608.SH,天创时尚,2016-02-25,—,—,鞋帽及其他,10.36,,,4.11,,43.48,83.01,171.21,-7.12,-9.79
9,603665.SH,康隆达,2021-12-13,—,—,鞋帽及其他,36.98,,,8.37,,59.58,307.75,323.61,7.11,3.63
10,300952.SZ,恒辉安防,2021-12-13,—,—,鞋帽及其他,46.8,69.31,77.33,4.77,0.46,80.77,-12.85,11.82,0.97,15.43
11,603557.SH,ST起步,2017-08-25,—,—,鞋帽及其他,3.01,,,23.96,,18.77,-46.33,-20.13,-35.22,-33.53
1,603365.SH,水星家纺,2017-11-27,—,—,家纺,20.39,14.6,13.75,1.81,5.32,53.52,10.74,-3.38,10.91,6.4
2,002293.SZ,罗莱生活,2011-10-10,—,—,家纺,10.11,19.48,16.48,2.11,5.94,84.3,30.03,16.97,5.75,3.6
3,002327.SZ,富安娜,2011-10-10,—,—,家纺,6.93,10.71,14.21,1.67,8.95,58.09,-45.52,-51.31,-13.8,-16.56
4,003041.SZ,真爱美家,2021-04-13,—,—,家纺,58.49,111.12,33.69,5.76,1.37,84.23,310.28,484.48,16.16,21.82
5,605003.SH,众望布艺,2020-09-15,—,—,家纺,32.75,44.83,55.27,2.51,1.25,36.02,-22.46,-28.57,-3.04,-4.16
6,002397.SZ,梦洁股份,2011-10-10,—,—,家纺,4.58,129.02,108.79,2.87,,34.25,3.23,26.27,-7.93,-14.83
1,002193.SZ,如意集团,2024-07-31,—,—,非运动服装,6.88,,,3.29,,18.01,-65.37,-105.0,-31.27,-32.25
2,002634.SZ,棒杰股份,2024-07-31,—,—,非运动服装,5.99,,,,,27.52,-373.2,-5.5,-56.68,-60.45
3,001209.SZ,洪兴股份,2021-07-30,—,—,非运动服装,21.45,35.14,110.21,2.2,0.91,28.21,-76.05,-81.7,6.13,8.09
4,002875.SZ,安奈儿,2017-06-08,—,—,非运动服装,17.27,,,5.73,,36.79,19.32,4.59,-18.41,-23.47
5,002569.SZ,*ST步森,2011-04-19,—,—,非运动服装,14.03,,,70.03,,20.2,56.15,-66.92,-12.49,-25.19
6,301276.SZ,嘉曼服饰,2022-09-19,—,—,非运动服装,28.95,21.91,27.82,1.8,2.07,37.52,-34.99,-30.65,3.09,3.51
7,300901.SZ,中胤时尚,2020-11-05,—,—,非运动服装,18.45,,,4.57,,44.28,50.1,83.85,-8.48,-7.04
8,003016.SZ,欣贺股份,2020-11-02,—,—,非运动服装,9.06,,,1.42,,38.1,135.47,214.92,3.65,0.78
9,600400.SH,红豆股份,2001-01-15,—,—,非运动服装,2.36,,,2.32,,54.08,-6741.62,-346.53,-23.87,-19.73
10,603877.SH,太平鸟,2017-01-16,—,—,非运动服装,15.79,28.78,41.58,1.74,2.53,74.38,-73.79,-54.61,-7.15,-7.86
11,002154.SZ,报喜鸟,2007-08-23,—,—,非运动服装,4.08,12.03,18.86,1.31,1.23,59.54,-43.18,-42.66,-1.59,-3.58
12,002563.SZ,森马服饰,2011-03-18,—,—,非运动服装,5.61,13.29,16.44,1.37,8.91,151.14,-28.9,-41.17,4.74,3.26
13,002269.SZ,美邦服饰,2008-09-04,—,—,非运动服装,1.87,,,25.0,,46.98,-233.12,-87.07,-37.31,-45.23
14,600177.SH,雅戈尔,1999-12-30,—,—,非运动服装,7.31,12.21,12.98,0.8,6.28,337.97,-6.48,-8.04,-19.32,-10.5
15,601566.SH,九牧王,2011-06-07,—,—,非运动服装,12.4,40.44,20.28,1.75,2.42,71.26,129.63,248.54,-6.02,-5.02
16,301088.SZ,戎美股份,2021-11-04,—,—,非运动服装,16.98,36.27,46.04,1.56,3.36,38.7,-34.34,-19.33,-9.99,-13.91
17,002762.SZ,*ST金比,2015-06-17,—,—,非运动服装,6.86,46.57,,3.15,0.73,24.29,-693.46,-550.84,89.91,101.99
18,600630.SH,龙头股份,1999-12-30,—,—,非运动服装,9.11,96.78,122.38,5.03,0.42,38.7,-22.15,-47.04,3.9,-3.41
19,300840.SZ,酷特智能,2020-07-15,—,—,非运动服装,19.39,52.5,,3.64,0.52,46.54,-73.53,-70.17,-5.83,-4.51
20,600137.SH,浪莎股份,2024-07-31,—,—,非运动服装,21.61,89.77,76.49,3.87,0.86,21.01,26.15,22.7,1.08,-4.41
21,603839.SH,安正时尚,2017-02-21,—,—,非运动服装,8.08,,,1.73,1.23,31.43,64.91,282.36,11.71,12.38
22,002763.SZ,汇洁股份,2024-07-31,—,—,非运动服装,8.17,42.37,42.81,1.79,5.51,33.49,-0.66,-10.84,2.4,1.37
23,603518.SH,锦泓集团,2014-12-10,—,—,非运动服装,9.87,11.13,13.17,0.94,3.15,34.09,-29.4,-23.03,-3.03,-4.04
24,002494.SZ,华斯股份,2010-11-09,—,—,非运动服装,5.8,98.49,145.5,1.78,,21.88,-259.21,-235.26,-30.09,-39.52
25,002612.SZ,朗姿股份,2011-09-06,—,—,非运动服装,18.84,32.41,8.04,2.44,2.12,83.36,366.95,64.09,0.89,-4.3
26,002832.SZ,比音勒芬,2016-12-30,—,—,非运动服装,14.93,10.91,13.35,1.56,3.48,85.21,-18.7,-13.56,6.71,8.63
27,002687.SZ,乔治白,2012-07-20,—,—,非运动服装,5.14,29.37,43.75,1.74,,25.95,-54.88,-68.09,2.51,1.46
28,603587.SH,地素时尚,2018-06-29,—,—,非运动服装,13.01,20.32,23.67,1.71,3.8,61.68,-15.41,-23.54,-4.23,-5.54
29,600107.SH,ST尔雅,1999-12-30,—,—,非运动服装,5.83,,,4.6,,20.99,26.51,20.46,-33.12,-36.93
30,603808.SH,歌力思,2015-04-29,—,—,非运动服装,10.7,,,1.52,0.46,39.49,427.34,45.27,-6.22,-5.28
31,600398.SH,海澜之家,2001-01-05,—,—,非运动服装,6.1,13.57,13.86,1.63,2.95,292.97,-2.37,-3.42,2.23,1.73
32,605138.SH,盛泰集团,2021-11-03,—,—,非运动服装,7.54,89.8,91.59,1.74,0.71,41.89,-2.29,21.47,-7.09,-6.17
33,603196.SH,日播时尚,2017-06-07,—,—,非运动服装,24.99,,,5.27,,104.63,206.96,239.33,-7.25,-7.92
34,002404.SZ,嘉欣丝绸,2024-07-31,—,—,非运动服装,7.43,25.89,25.84,2.1,4.04,41.61,0.19,0.47,0.78,1.13
35,002029.SZ,七匹狼,2004-08-13,—,—,非运动服装,11.95,29.61,18.65,1.23,0.8,84.25,70.98,-13.93,-7.69,-5.93
36,603511.SH,爱慕股份,2024-07-31,—,—,非运动服装,15.45,38.21,50.66,1.43,2.61,62.43,-28.4,-31.37,-2.06,-2.91
37,601718.SH,际华集团,2010-08-23,—,—,非运动服装,3.35,,,1.19,,146.1,-320.5,-319.75,-37.68,-38.36
38,002656.SZ,*ST摩登,2012-03-06,—,—,非运动服装,2.68,,,4.49,,19.1,-164.83,66.45,200.07,110.41
1,002574.SZ,明牌珠宝,2011-04-29,—,—,钟表珠宝,6.49,190.61,,1.15,,34.27,-1502.07,-646.62,-25.37,-20.3
2,600612.SH,老凤祥,1999-12-30,—,—,钟表珠宝,44.9,12.05,14.58,1.83,4.57,234.88,-19.05,-13.07,-8.71,-16.52
3,000017.SZ,深中华A,2022-08-01,—,—,钟表珠宝,7.53,308.07,128.58,13.87,,51.9,316.82,224.8,106.71,49.86
4,002721.SZ,金一文化,2023-11-20,—,—,钟表珠宝,3.49,638.34,,4.52,,92.81,-6263.91,-551.58,101.6,117.11
5,603900.SH,莱绅通灵,2016-11-30,—,—,钟表珠宝,8.57,,,1.51,1.17,29.4,248.94,263.52,35.95,37.0
6,002867.SZ,周大生,2017-05-05,—,—,钟表珠宝,12.78,13.73,13.38,2.32,7.04,138.72,3.13,-1.27,-37.35,-43.92
7,605599.SH,菜百股份,2021-09-16,—,—,钟表珠宝,25.23,27.29,24.17,4.71,2.85,196.23,16.74,14.75,33.41,38.75
8,000026.SZ,飞亚达,1999-12-30,—,—,钟表珠宝,15.67,28.86,43.04,1.88,2.55,63.58,-36.74,-43.97,-12.0,-14.08
9,300945.SZ,曼卡龙,2021-02-24,—,—,钟表珠宝,19.36,52.78,41.85,3.08,1.03,50.74,32.58,35.18,29.3,26.79
10,002345.SZ,潮宏基,2010-02-04,—,—,钟表珠宝,12.59,57.77,57.46,3.24,2.78,111.86,0.33,44.34,28.35,19.54
11,301177.SZ,迪阿股份,2021-12-22,—,—,钟表珠宝,33.46,252.56,98.93,2.15,1.49,133.93,407.97,131.61,4.03,0.97
12,002731.SZ,萃华珠宝,2014-11-11,—,—,钟表珠宝,11.05,13.06,10.34,1.51,0.81,28.31,48.97,34.4,1.74,7.08
13,600916.SH,中国黄金,2021-02-19,—,—,钟表珠宝,12.17,24.98,50.15,2.84,2.88,204.46,-55.08,-46.35,-1.74,-11.54
1,000488.SZ,ST晨鸣,2000-11-27,—,—,大宗用纸,2.12,,,1.95,,62.36,-746.05,-13567.59,-83.11,-84.83
2,603863.SH,松炀资源,2019-06-28,—,—,大宗用纸,20.39,,,11.46,,41.73,17.11,23.86,-40.2,-37.22
3,605500.SH,森林包装,2020-12-29,—,—,大宗用纸,9.03,19.35,42.43,1.47,1.66,37.42,-77.68,-60.98,17.03,3.91
4,600567.SH,山鹰国际,2001-12-25,—,—,大宗用纸,1.63,,,0.63,,102.81,-522.74,-63.17,-2.17,-2.89
5,002067.SZ,景兴纸业,2006-09-22,—,—,大宗用纸,5.49,113.62,130.4,1.22,,80.97,-18.33,15.37,3.64,-1.69
6,600308.SH,华泰股份,2000-10-12,—,—,大宗用纸,4.02,168.63,,0.66,0.2,60.98,-56.68,-63.13,-1.49,-1.86
7,002078.SZ,太阳纸业,2006-11-23,—,—,大宗用纸,16.25,14.64,14.45,1.52,2.46,454.11,1.66,1.26,-6.58,-6.87
8,603165.SH,荣晟环保,2017-01-24,—,—,大宗用纸,14.76,13.84,19.01,2.17,7.21,39.64,-31.3,-34.57,-3.19,-5.53
9,600966.SH,博汇纸业,2004-06-15,—,—,大宗用纸,7.72,58.7,69.68,1.4,0.34,103.2,-18.57,-31.31,3.46,3.26
10,600963.SH,岳阳林纸,2004-06-01,—,—,大宗用纸,6.15,64.83,25.5,1.35,0.49,108.09,-31.49,-7.13,-5.07,-6.01
1,600433.SH,冠豪高新,2003-06-26,—,—,特种纸,3.51,33.44,316.55,1.38,1.71,61.43,-234.78,-168.35,-1.94,-1.47
2,600793.SH,宜宾纸业,1999-12-30,—,—,特种纸,20.46,,221.93,15.21,,36.19,134.43,200.22,2.56,6.89
3,002012.SZ,凯恩股份,2004-07-12,—,—,特种纸,6.82,555.53,656.56,2.07,0.06,31.89,-4.83,-20.55,2.66,0.17
4,605377.SH,华旺科技,2021-01-05,—,—,特种纸,8.87,10.53,18.51,1.29,6.82,49.38,-49.46,-48.47,-14.93,-16.43
5,603733.SH,仙鹤股份,2018-04-27,—,—,特种纸,24.55,17.31,18.01,2.1,2.03,173.75,-4.77,-13.8,24.8,30.14
6,301469.SZ,恒达新材,2023-08-29,—,—,特种纸,34.34,44.88,43.78,2.23,1.01,30.73,3.25,-12.68,6.54,2.55
7,600103.SH,青山纸业,1999-12-30,—,—,特种纸,3.77,99.68,134.08,2.13,0.32,84.48,-25.07,1.74,-11.87,-15.27
8,600235.SH,民丰特纸,2000-06-22,—,—,特种纸,7.1,34.64,84.08,1.65,0.24,24.94,-69.43,-68.88,-23.61,-23.21
9,600356.SH,恒丰纸业,2001-04-26,—,—,特种纸,9.69,24.99,18.79,1.08,1.24,28.95,34.76,69.06,6.29,12.78
10,002235.SZ,安妮股份,2008-05-23,—,—,特种纸,10.04,206.69,2796.87,7.74,,58.19,-105.62,-83.34,21.06,11.93
11,002521.SZ,齐峰新材,2010-12-17,—,—,特种纸,8.53,42.53,44.13,1.23,4.69,47.77,-3.82,-42.15,-0.83,-4.8
12,605007.SH,五洲特纸,2020-11-17,—,—,特种纸,13.98,18.38,30.82,1.94,1.79,66.51,-44.66,-47.57,18.13,20.13
1,001279.SZ,强邦新材,2024-10-18,—,—,印刷,34.82,67.68,95.46,5.58,0.54,55.71,-34.46,-31.15,-4.12,-5.13
2,002599.SZ,盛通股份,2011-07-22,—,—,印刷,7.94,,,3.42,0.25,42.29,1818.07,59.18,2.17,-2.86
3,002229.SZ,鸿博股份,2008-05-15,—,—,印刷,15.66,,,6.11,,77.7,136.88,206.81,131.8,197.92
4,002117.SZ,东港股份,2007-03-09,—,—,印刷,11.64,38.63,30.37,4.32,1.8,60.96,53.48,10.87,11.78,0.28
1,002752.SZ,昇兴股份,2015-04-29,—,—,金属包装,6.72,15.51,22.17,1.9,1.49,65.65,-36.99,-36.93,1.51,0.12
2,002701.SZ,奥瑞金,2012-10-18,—,—,金属包装,5.74,18.59,13.29,1.5,2.09,146.93,41.4,64.66,68.97,62.74
3,002846.SZ,英联股份,2017-02-14,—,—,金属包装,15.67,,,4.66,,65.81,1572.67,404.18,10.68,10.97
4,002969.SZ,嘉美包装,2019-12-09,—,—,金属包装,22.99,137.53,170.1,8.56,0.11,252.06,-47.25,-65.59,-1.94,-8.73
5,002374.SZ,中锐股份,2010-03-25,—,—,金属包装,3.59,,,4.62,,38.96,-14.24,-27.29,-12.24,-15.02
6,002787.SZ,华源控股,2016-01-08,—,—,金属包装,12.99,61.55,44.58,2.33,0.76,43.54,45.91,15.15,-5.56,-5.68
7,601968.SH,宝钢包装,2015-06-18,—,—,金属包装,5.97,44.18,39.84,1.69,1.28,76.16,11.97,9.81,6.83,6.85
