,序号,股票代码,股票简称,纳入时间,行业,行业2,行业3,价格,pe,pettm,pb,股息率,市值,净利同增,上季利增,营收同增,上季营增
3751,3,000856.SZ,冀东装备,2012-07-02,机械设备,专用设备,其他专用设备,11.22,116.52,135.9,6.07,,25.47,-27.74,-37.56,7.12,8.09
3752,4,688022.SH,瀚川智能,2023-09-25,机械设备,专用设备,其他专用设备,15.42,,,3.92,,27.12,113.85,118.19,19.16,-10.06
3753,5,688211.SH,中科微至,2023-09-25,机械设备,专用设备,其他专用设备,32.91,,,1.28,,43.31,-1410.7,-1480.03,-31.86,-25.4
3754,6,688328.SH,深科达,2023-09-25,机械设备,专用设备,其他专用设备,32.4,,,3.69,,30.6,178.29,180.87,30.52,49.57
3755,7,002816.SZ,*ST和科,2016-11-01,机械设备,专用设备,其他专用设备,25.0,,,10.8,,25.0,122.11,88.43,2932.86,1541.63
3756,8,688128.SH,中国电研,2023-09-25,机械设备,专用设备,其他专用设备,29.51,25.56,22.41,3.35,1.69,119.37,18.53,31.28,9.98,12.88
3757,9,688529.SH,豪森智能,2023-09-25,机械设备,专用设备,其他专用设备,19.11,,,1.81,,32.14,-3462.54,-1600.9,-38.49,-13.68
3758,10,688113.SH,联测科技,2023-09-25,机械设备,专用设备,其他专用设备,44.46,34.7,27.87,2.95,0.96,28.63,36.54,13.12,6.84,6.04
3759,11,002073.SZ,软控股份,2013-07-01,机械设备,专用设备,其他专用设备,8.1,16.32,17.73,1.35,1.85,82.6,-11.75,-23.84,15.82,20.33
3760,12,300281.SZ,金明精机,2012-01-09,机械设备,专用设备,其他专用设备,7.71,454.02,1860.13,2.57,0.52,32.3,-37.53,12.11,-9.97,-2.59
3761,13,300472.SZ,*ST新元,2015-06-18,机械设备,专用设备,其他专用设备,7.94,,,,,21.86,-40.34,-75.54,-75.14,-94.51
3762,14,600520.SH,三佳科技,2017-07-03,机械设备,专用设备,其他专用设备,27.37,198.26,478.29,11.17,,43.36,-71.67,-75.99,1.6,-3.0
