日期,样本代码,样本简称,所属行业,总市值(亿元),权重（%）
2026-01-30,603400,华之杰,工业,56.8,0.0
2026-01-30,301678,新恒汇,信息技术,185.94,0.01
2026-01-30,1388,信通电子,工业,68.58,0.0
2026-01-30,688366,昊海生科,医药卫生,88.82,0.01
2026-01-30,600930,华电新能,公用事业,2507.03,0.03
2026-01-30,301609,山大电力,工业,78.85,0.0
2026-01-30,301491,汉桑科技,可选消费,74.57,0.0
2026-01-30,603406,天富龙,原材料,157.32,0.0
2026-01-30,301632,广东建科,工业,103.51,0.0
2026-01-30,688578,艾力斯,医药卫生,443.61,0.04
2026-01-30,605186,健麾信息,工业,29.95,0.0
2026-01-30,300925,法本信息,信息技术,94.57,0.01
2026-01-30,688063,派能科技,工业,148.96,0.02
2026-01-30,688618,三旺通信,电信业务,35.3,0.0
2026-01-30,605086,龙高股份,原材料,78.92,0.0
2026-01-30,601360,三六零,信息技术,849.75,0.07
2026-01-30,2,万  科Ａ,房地产,474.54,0.06
2026-01-30,1872,招商港口,工业,452.8,0.01
2026-01-30,513,丽珠集团,医药卫生,205.6,0.02
2026-01-30,601975,招商南油,工业,172.7,0.02
2026-01-30,601607,上海医药,医药卫生,482.55,0.03
2026-01-30,601399,国机重装,工业,369.33,0.02
2026-01-30,688309,恒誉环保,工业,25.09,0.0
2026-01-30,603256,宏和科技,原材料,476.46,0.01
2026-01-30,688021,奥福科技,工业,17.06,0.0
2026-01-30,688598,金博股份,工业,58.91,0.01
2026-01-30,600901,江苏金租,金融,368.94,0.03
2026-01-30,603689,皖天然气,公用事业,44.82,0.0
2026-01-30,603726,朗迪集团,可选消费,47.03,0.0
2026-01-30,605288,凯迪股份,工业,91.17,0.0
2026-01-30,695,滨海能源,工业,27.41,0.0
2026-01-30,720,新能泰山,工业,45.86,0.01
2026-01-30,779,甘咨询,工业,40.53,0.0
2026-01-30,2103,广博股份,工业,51.66,0.01
2026-01-30,603757,大元泵业,工业,75.63,0.01
2026-01-30,603778,国晟科技,工业,84.64,0.01
2026-01-30,600880,博瑞传播,可选消费,66.04,0.01
2026-01-30,600576,祥源文旅,可选消费,69.92,0.01
2026-01-30,2164,宁波东力,工业,73.76,0.01
2026-01-30,300459,汤姆猫,信息技术,179.66,0.03
2026-01-30,300779,惠城环保,工业,196.35,0.02
2026-01-30,300238,冠昊生物,医药卫生,42.03,0.01
2026-01-30,2626,金达威,主要消费,116.01,0.01
2026-01-30,688573,信宇人,工业,22.78,0.0
2026-01-30,920508,殷图网联,信息技术,0.0,0.0
2026-01-30,920640,富士达,电信业务,0.0,0.01
2026-01-30,920245,威博液压,工业,0.0,0.0
2026-01-30,920689,克莱特,工业,0.0,0.0
2026-01-30,301369,联动科技,信息技术,87.08,0.01
2026-01-30,603690,至纯科技,信息技术,107.88,0.01
2026-01-30,920971,天马新材,原材料,0.0,0.0
2026-01-30,603960,克来机电,可选消费,56.03,0.01
2026-01-30,603991,至正股份,原材料,133.18,0.01
2026-01-30,688025,杰普特,信息技术,153.69,0.02
2026-01-30,605500,森林包装,原材料,37.13,0.0
2026-01-30,300922,天秦装备,工业,35.99,0.0
2026-01-30,1205,盛航股份,工业,30.46,0.0
2026-01-30,688685,迈信林,工业,77.6,0.01
2026-01-30,605488,福莱新材,原材料,114.13,0.01
2026-01-30,688565,力源科技,工业,19.46,0.0
2026-01-30,688345,博力威,工业,35.58,0.0
2026-01-30,301008,宏昌科技,可选消费,46.18,0.0
2026-01-30,688048,长光华芯,信息技术,229.52,0.03
2026-01-30,603611,诺力股份,工业,60.92,0.01
2026-01-30,600877,电科芯片,信息技术,258.6,0.03
2026-01-30,688176,亚虹医药,医药卫生,72.65,0.01
2026-01-30,2442,龙星科技,原材料,33.07,0.0
2026-01-30,300475,香农芯创,信息技术,783.61,0.1
2026-01-30,727,冠捷科技,信息技术,115.5,0.01
2026-01-30,600500,中化国际,原材料,167.58,0.01
2026-01-30,603610,麒盛科技,可选消费,61.39,0.01
2026-01-30,603028,赛福天,原材料,28.1,0.0
2026-01-30,605259,绿田机械,工业,38.77,0.0
2026-01-30,1208,华菱线缆,工业,137.56,0.01
2026-01-30,301031,中熔电气,工业,140.59,0.01
2026-01-30,688793,倍轻松,可选消费,19.22,0.0
2026-01-30,301027,华蓝集团,工业,25.84,0.0
2026-01-30,301068,大地海洋,工业,36.63,0.0
2026-01-30,601868,中国能建,工业,788.02,0.06
2026-01-30,301078,孩子王,可选消费,135.07,0.02
2026-01-30,688722,同益中,原材料,44.8,0.0
2026-01-30,301079,邵阳液压,工业,45.81,0.0
2026-01-30,1216,华瓷股份,可选消费,45.76,0.0
2026-01-30,301169,零点有数,工业,42.15,0.0
2026-01-30,301158,德石股份,能源,36.19,0.0
2026-01-30,1227,兰州银行,金融,132.71,0.02
2026-01-30,301117,佳缘科技,信息技术,71.56,0.01
2026-01-30,688173,希荻微,信息技术,69.54,0.01
2026-01-30,301222,浙江恒威,工业,30.43,0.0
2026-01-30,688163,赛伦生物,医药卫生,26.9,0.0
2026-01-30,301103,何氏眼科,医药卫生,33.6,0.0
2026-01-30,688253,英诺特,医药卫生,48.57,0.0
2026-01-30,688362,甬矽电子,信息技术,192.68,0.02
2026-01-30,301361,众智科技,工业,42.38,0.0
2026-01-30,920195,三祥科技,可选消费,0.0,0.0
2026-01-30,688097,博众精工,工业,178.35,0.01
2026-01-30,688247,宣泰医药,医药卫生,46.56,0.0
2026-01-30,688800,瑞可达,可选消费,177.83,0.02
2026-01-30,605218,伟时电子,信息技术,40.74,0.0
2026-01-30,688162,巨一科技,工业,46.15,0.0
2026-01-30,301148,嘉戎技术,工业,61.52,0.0
2026-01-30,301160,翔楼新材,可选消费,72.79,0.01
2026-01-30,1323,慕思股份,可选消费,120.34,0.0
2026-01-30,688737,中自科技,可选消费,33.25,0.0
2026-01-30,300731,科创新源,原材料,88.4,0.01
2026-01-30,301230,泓博医药,医药卫生,67.16,0.01
2026-01-30,600301,华锡有色,原材料,358.1,0.02
2026-01-30,600359,新农开发,主要消费,30.25,0.0
2026-01-30,600390,五矿资本,金融,259.09,0.02
2026-01-30,920790,联迪信息,信息技术,0.0,0.0
2026-01-30,920526,凯华材料,原材料,0.0,0.0
2026-01-30,2667,威领股份,原材料,53.26,0.01
2026-01-30,2757,南兴股份,工业,63.32,0.01
2026-01-30,2803,吉宏股份,可选消费,75.93,0.01
2026-01-30,300053,航宇微,信息技术,159.93,0.02
2026-01-30,300077,国民技术,信息技术,136.22,0.03
2026-01-30,300103,达刚控股,工业,24.55,0.0
2026-01-30,603002,宏昌电子,原材料,105.13,0.01
2026-01-30,603008,喜临门,可选消费,79.29,0.01
2026-01-30,603025,大豪科技,工业,199.1,0.01
2026-01-30,603038,华立股份,可选消费,46.16,0.01
2026-01-30,300276,三丰智能,工业,124.97,0.01
2026-01-30,301090,华润材料,原材料,114.56,0.0
2026-01-30,301313,凡拓数创,信息技术,32.76,0.0
2026-01-30,301161,唯万密封,工业,44.46,0.0
2026-01-30,688693,锴威特,信息技术,30.84,0.0
2026-01-30,603073,彩蝶实业,可选消费,23.99,0.0
2026-01-30,300432,富临精工,可选消费,289.98,0.03
2026-01-30,2256,兆新股份,公用事业,71.58,0.01
2026-01-30,2605,姚记科技,信息技术,108.55,0.01
2026-01-30,2796,世嘉科技,电信业务,112.56,0.01
2026-01-30,600149,廊坊发展,公用事业,20.38,0.0
2026-01-30,688686,奥普特,信息技术,146.93,0.01
2026-01-30,300894,火星人,可选消费,47.01,0.0
2026-01-30,605155,西大门,原材料,40.9,0.0
2026-01-30,301127,武汉天源,工业,116.82,0.01
2026-01-30,688227,品高股份,信息技术,78.94,0.01
2026-01-30,603176,汇通集团,工业,27.56,0.0
2026-01-30,301229,纽泰格,可选消费,36.92,0.0
2026-01-30,603132,金徽股份,原材料,190.12,0.01
2026-01-30,2575,群兴玩具,可选消费,44.39,0.01
2026-01-30,737,北方铜业,原材料,371.23,0.03
2026-01-30,600755,厦门国贸,工业,149.42,0.02
2026-01-30,603987,康德莱,医药卫生,40.45,0.0
2026-01-30,2741,光华科技,原材料,98.96,0.01
2026-01-30,300993,玉马科技,工业,45.02,0.0
2026-01-30,2250,联化科技,原材料,157.84,0.02
2026-01-30,603698,航天工程,工业,183.84,0.01
2026-01-30,300810,中科海讯,工业,46.5,0.0
2026-01-30,300448,浩云科技,信息技术,62.31,0.01
2026-01-30,603379,三美股份,原材料,422.09,0.03
2026-01-30,1285,瑞立科密,可选消费,103.73,0.0
2026-01-30,688379,华光新材,原材料,47.97,0.0
2026-01-30,603931,格林达,原材料,68.25,0.0
2026-01-30,300868,杰美特,信息技术,41.41,0.0
2026-01-30,300863,卡倍亿,可选消费,113.73,0.01
2026-01-30,300871,回盛生物,医药卫生,59.61,0.01
2026-01-30,300870,欧陆通,信息技术,274.17,0.02
2026-01-30,300864,南大环境,工业,35.23,0.0
2026-01-30,300876,蒙泰高新,原材料,32.46,0.0
2026-01-30,300873,海晨股份,工业,55.48,0.0
2026-01-30,300872,天阳科技,信息技术,83.57,0.01
2026-01-30,300877,金春股份,可选消费,33.35,0.0
2026-01-30,300866,安克创新,信息技术,533.91,0.04
2026-01-30,300869,康泰医学,医药卫生,62.0,0.01
2026-01-30,300875,捷强装备,工业,41.21,0.0
2026-01-30,605009,豪悦护理,主要消费,66.65,0.0
2026-01-30,2984,森麒麟,可选消费,211.99,0.02
2026-01-30,605358,立昂微,信息技术,285.94,0.04
2026-01-30,605111,新洁能,信息技术,191.34,0.03
2026-01-30,688595,芯海科技,信息技术,57.64,0.01
2026-01-30,300903,科翔股份,信息技术,117.03,0.01
2026-01-30,688013,天臣医疗,医药卫生,34.73,0.0
2026-01-30,300902,国安达,工业,37.63,0.0
2026-01-30,3018,金富科技,原材料,44.88,0.0
2026-01-30,605177,东亚药业,医药卫生,24.59,0.0
2026-01-30,688260,昀冢科技,信息技术,35.77,0.0
2026-01-30,688191,智洋创新,信息技术,83.86,0.01
2026-01-30,688636,智明达,工业,83.58,0.01
2026-01-30,300518,新迅达,可选消费,40.14,0.01
2026-01-30,600114,东睦股份,原材料,209.3,0.03
2026-01-30,688409,富创精密,信息技术,323.27,0.03
2026-01-30,881,中广核技,原材料,79.32,0.01
2026-01-30,600078,澄星股份,原材料,86.09,0.01
2026-01-30,688215,瑞晟智能,工业,45.92,0.0
2026-01-30,2996,顺博合金,原材料,56.37,0.0
2026-01-30,300880,迦南智能,工业,37.1,0.0
2026-01-30,300078,思创智联,信息技术,53.66,0.01
2026-01-30,688638,誉辰智能,工业,22.25,0.0
2026-01-30,688585,上纬新材,原材料,544.09,0.02
2026-01-30,301348,蓝箭电子,信息技术,69.65,0.01
2026-01-30,408,藏格矿业,原材料,1355.1,0.11
2026-01-30,576,甘化科工,工业,46.48,0.01
2026-01-30,300905,宝丽迪,原材料,66.98,0.01
2026-01-30,688057,金达莱,公用事业,35.36,0.0
2026-01-30,688289,圣湘生物,医药卫生,117.62,0.01
2026-01-30,688272,富吉瑞,工业,22.66,0.0
2026-01-30,600751,海航科技,工业,95.21,0.01
2026-01-30,688230,芯导科技,信息技术,91.59,0.0
2026-01-30,3025,思进智能,工业,41.26,0.0
2026-01-30,300953,震裕科技,工业,276.75,0.03
2026-01-30,3040,楚天龙,电信业务,83.05,0.01
2026-01-30,600807,济高发展,医药卫生,30.87,0.0
2026-01-30,1269,欧晶科技,工业,44.95,0.0
2026-01-30,2108,沧州明珠,原材料,80.62,0.01
2026-01-30,688662,富信科技,可选消费,47.1,0.01
2026-01-30,601113,华鼎股份,原材料,51.56,0.01
2026-01-30,2316,亚联发展,信息技术,20.84,0.0
2026-01-30,2564,天沃科技,工业,64.42,0.01
2026-01-30,2995,天地在线,可选消费,61.24,0.01
2026-01-30,2161,远 望 谷,信息技术,65.76,0.01
2026-01-30,2178,延华智能,信息技术,45.15,0.01
2026-01-30,2296,辉煌科技,工业,51.39,0.01
2026-01-30,688165,埃夫特,工业,117.77,0.01
2026-01-30,300927,江天化学,原材料,48.5,0.0
2026-01-30,605133,嵘泰股份,可选消费,91.0,0.01
2026-01-30,605268,王力安防,可选消费,48.47,0.0
2026-01-30,605122,四方新材,原材料,23.42,0.0
2026-01-30,688616,西力科技,工业,23.98,0.0
2026-01-30,605286,同力天启,工业,64.48,0.0
2026-01-30,605389,长龄液压,工业,117.92,0.01
2026-01-30,300959,线上线下,电信业务,72.42,0.01
2026-01-30,603171,税友股份,信息技术,297.36,0.01
2026-01-30,1234,泰慕士,可选消费,29.54,0.0
2026-01-30,688209,英集芯,信息技术,110.22,0.01
2026-01-30,301089,拓新药业,医药卫生,37.94,0.0
2026-01-30,600080,金花股份,医药卫生,29.3,0.0
2026-01-30,688359,三孚新科,原材料,74.24,0.01
2026-01-30,603223,恒通股份,能源,72.63,0.01
2026-01-30,300982,苏文电能,工业,42.37,0.0
2026-01-30,300400,劲拓股份,工业,51.41,0.01
2026-01-30,300860,锋尚文化,工业,53.92,0.0
2026-01-30,603590,康辰药业,医药卫生,64.13,0.01
2026-01-30,301010,晶雪节能,工业,24.4,0.0
2026-01-30,823,超声电子,信息技术,76.63,0.01
2026-01-30,600883,博闻科技,主要消费,20.33,0.0
2026-01-30,301575,艾芬达,可选消费,44.64,0.0
2026-01-30,301584,建发致新,医药卫生,124.62,0.0
2026-01-30,301668,昊创瑞通,工业,57.09,0.0
2026-01-30,601026,道生天合,原材料,131.95,0.0
2026-01-30,1386,马可波罗,工业,298.97,0.0
2026-01-30,603175,超颖电子,信息技术,299.63,0.01
2026-01-30,603376,大明电子,可选消费,152.28,0.0
2026-01-30,603092,德力佳,工业,278.92,0.0
2026-01-30,605100,华丰股份,工业,77.19,0.01
2026-01-30,688679,通源环境,工业,70.57,0.01
2026-01-30,601956,东贝集团,工业,44.76,0.0
2026-01-30,3028,振邦智能,信息技术,44.92,0.0
2026-01-30,605179,一鸣食品,主要消费,82.33,0.0
2026-01-30,605305,中际联合,工业,91.36,0.01
2026-01-30,300981,中红医疗,医药卫生,54.77,0.0
2026-01-30,1201,东瑞股份,主要消费,39.47,0.0
2026-01-30,688323,瑞华泰,原材料,47.48,0.01
2026-01-30,688383,新益昌,工业,76.81,0.0
2026-01-30,605196,华通线缆,工业,233.53,0.03
2026-01-30,300987,川网传媒,可选消费,37.29,0.0
2026-01-30,688655,迅捷兴,信息技术,26.41,0.0
2026-01-30,301009,可靠股份,主要消费,36.37,0.0
2026-01-30,301011,华立科技,可选消费,40.41,0.0
2026-01-30,688597,煜邦电力,工业,31.93,0.0
2026-01-30,301012,扬电科技,工业,53.53,0.01
2026-01-30,688425,铁建重工,工业,280.01,0.01
2026-01-30,301019,宁波色母,原材料,39.05,0.0
2026-01-30,688601,力芯微,信息技术,68.14,0.01
2026-01-30,2335,科华数据,工业,322.13,0.04
2026-01-30,2354,天娱数科,可选消费,122.44,0.02
2026-01-30,300968,格林精密,信息技术,58.49,0.01
2026-01-30,300971,博亚精工,工业,29.69,0.0
2026-01-30,300972,万辰集团,主要消费,381.62,0.03
2026-01-30,605117,德业股份,工业,763.37,0.06
2026-01-30,3020,立方制药,医药卫生,50.8,0.0
2026-01-30,688659,元琛科技,原材料,16.75,0.0
2026-01-30,2409,雅克科技,信息技术,458.27,0.05
2026-01-30,2547,春兴精工,可选消费,50.42,0.01
2026-01-30,2627,三峡旅游,可选消费,66.95,0.01
2026-01-30,688087,英科再生,工业,62.06,0.01
2026-01-30,301257,普蕊斯,医药卫生,55.06,0.01
2026-01-30,301151,冠龙节能,工业,33.28,0.0
2026-01-30,600884,杉杉股份,信息技术,289.5,0.04
2026-01-30,688314,康拓医疗,医药卫生,30.38,0.0
2026-01-30,300140,节能环境,工业,220.34,0.01
2026-01-30,2469,三维化学,原材料,61.64,0.01
2026-01-30,301565,中仑新材,原材料,99.6,0.0
2026-01-30,603350,安乃达,可选消费,44.5,0.0
2026-01-30,301603,乔锋智能,工业,85.38,0.01
2026-01-30,301606,绿联科技,信息技术,303.51,0.01
2026-01-30,688721,龙图光罩,信息技术,63.93,0.0
2026-01-30,301571,国科天成,工业,101.93,0.01
2026-01-30,920118,太湖远大,原材料,0.0,0.0
2026-01-30,1277,速达股份,工业,30.82,0.0
2026-01-30,300878,维康药业,医药卫生,37.91,0.0
2026-01-30,300940,南极光,信息技术,60.29,0.01
2026-01-30,600916,中国黄金,可选消费,246.62,0.02
2026-01-30,688665,四方光电,信息技术,52.22,0.0
2026-01-30,605077,华康股份,主要消费,49.0,0.01
2026-01-30,301099,雅创电子,信息技术,74.17,0.01
2026-01-30,603219,富佳股份,可选消费,104.87,0.0
2026-01-30,301119,正强股份,可选消费,49.66,0.0
2026-01-30,601665,齐鲁银行,金融,358.15,0.04
2026-01-30,688517,金冠电气,工业,23.91,0.0
2026-01-30,300984,金沃股份,工业,92.3,0.01
2026-01-30,2514,宝馨科技,工业,40.68,0.0
2026-01-30,2111,威海广泰,工业,55.86,0.01
2026-01-30,300916,朗特智能,信息技术,45.06,0.0
2026-01-30,603105,芯能科技,公用事业,49.75,0.01
2026-01-30,300600,国瑞科技,工业,40.87,0.0
2026-01-30,2902,铭普光磁,电信业务,48.11,0.01
2026-01-30,300288,朗玛信息,信息技术,47.65,0.01
2026-01-30,2870,香山股份,可选消费,51.25,0.01
2026-01-30,300577,开润股份,可选消费,52.74,0.0
2026-01-30,605128,上海沿浦,可选消费,82.41,0.01
2026-01-30,688656,浩欧博,医药卫生,91.28,0.01
2026-01-30,300939,秋田微,信息技术,43.07,0.0
2026-01-30,3036,泰坦股份,工业,34.56,0.0
2026-01-30,688350,富淼科技,原材料,38.54,0.0
2026-01-30,300950,德固特,工业,37.16,0.0
2026-01-30,301039,中集车辆,工业,141.3,0.01
2026-01-30,301066,万事利,可选消费,46.94,0.0
2026-01-30,603191,望变电气,工业,66.04,0.01
2026-01-30,301216,万凯新材,原材料,132.28,0.02
2026-01-30,301263,泰恩康,医药卫生,136.8,0.01
2026-01-30,301318,维海德,信息技术,40.45,0.0
2026-01-30,301132,满坤科技,信息技术,53.61,0.0
2026-01-30,603163,圣晖集成,工业,110.85,0.01
2026-01-30,301380,挖金客,电信业务,38.12,0.0
2026-01-30,301391,卡莱特,信息技术,69.72,0.0
2026-01-30,920810,春光智能,工业,0.0,0.0
2026-01-30,688485,九州一轨,工业,41.33,0.0
2026-01-30,920371,欧福蛋业,主要消费,0.0,0.0
2026-01-30,1260,坤泰股份,可选消费,25.19,0.0
2026-01-30,688038,中科通达,信息技术,25.06,0.0
2026-01-30,688799,华纳药厂,医药卫生,62.11,0.01
2026-01-30,688772,珠海冠宇,信息技术,218.94,0.02
2026-01-30,1218,丽臣实业,原材料,33.46,0.0
2026-01-30,301133,金钟股份,可选消费,48.59,0.0
2026-01-30,688190,云路股份,原材料,117.22,0.01
2026-01-30,301168,通灵股份,工业,53.02,0.0
2026-01-30,300257,开山股份,工业,169.41,0.01
2026-01-30,603188,亚邦股份,原材料,30.05,0.0
2026-01-30,603160,汇顶科技,信息技术,376.21,0.04
2026-01-30,300010,豆神教育,可选消费,147.35,0.02
2026-01-30,300061,旗天科技,可选消费,76.31,0.01
2026-01-30,300603,立昂技术,电信业务,47.04,0.01
2026-01-30,603496,恒为科技,信息技术,92.92,0.01
2026-01-30,300920,润阳科技,原材料,41.5,0.0
2026-01-30,600530,交大昂立,主要消费,49.21,0.0
2026-01-30,688678,福立旺,信息技术,63.42,0.01
2026-01-30,603928,兴业股份,原材料,41.88,0.0
2026-01-30,2970,锐明技术,信息技术,111.81,0.01
2026-01-30,300099,尤洛卡,工业,61.49,0.01
2026-01-30,603110,东方材料,原材料,33.71,0.01
2026-01-30,300293,蓝英装备,工业,71.11,0.01
2026-01-30,600562,国睿科技,工业,360.51,0.02
2026-01-30,676,智度股份,可选消费,118.55,0.02
2026-01-30,300008,天海防务,工业,140.14,0.02
2026-01-30,688613,奥精医疗,医药卫生,31.22,0.0
2026-01-30,2512,达华智能,可选消费,64.86,0.01
2026-01-30,300537,广信材料,原材料,53.86,0.01
2026-01-30,300143,盈康生命,医药卫生,85.81,0.01
2026-01-30,301021,英诺激光,信息技术,88.61,0.01
2026-01-30,301020,密封科技,可选消费,33.98,0.0
2026-01-30,301026,浩通科技,原材料,53.26,0.01
2026-01-30,688501,青达环保,工业,33.78,0.0
2026-01-30,301030,仕净科技,工业,25.97,0.0
2026-01-30,301032,新柴股份,工业,31.97,0.0
2026-01-30,688296,和达科技,信息技术,16.76,0.0
2026-01-30,301037,保立佳,原材料,22.44,0.0
2026-01-30,688509,正元地信,信息技术,39.04,0.0
2026-01-30,301047,义翘神州,医药卫生,90.74,0.01
2026-01-30,688798,艾为电子,信息技术,192.19,0.02
2026-01-30,605069,正和生态,工业,28.09,0.0
2026-01-30,301048,金鹰重工,工业,62.56,0.0
2026-01-30,301052,果麦文化,可选消费,39.32,0.01
2026-01-30,601825,沪农商行,金融,828.46,0.09
2026-01-30,605580,恒盛能源,公用事业,67.59,0.0
2026-01-30,1213,中铁特货,工业,187.11,0.01
2026-01-30,688767,博拓生物,医药卫生,52.97,0.0
2026-01-30,688707,振华新材,工业,71.78,0.01
2026-01-30,301062,上海艾录,原材料,44.18,0.01
2026-01-30,301067,显盈科技,信息技术,33.95,0.0
2026-01-30,605567,春雪食品,主要消费,23.5,0.0
2026-01-30,300912,凯龙高科,可选消费,22.8,0.0
2026-01-30,605398,新炬网络,信息技术,50.13,0.0
2026-01-30,601963,重庆银行,金融,198.85,0.01
2026-01-30,3039,顺控发展,公用事业,101.71,0.0
